"Mixture","TechRepMixture","Run","Channel","Protein","Abundance","BioReplicate","Condition"
"1","1_1","1_1_1","7","sp|P06993|MALT_ECOLI",14.1057567582575,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P06996|OMPC_ECOLI",12.3835866381063,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P06999|PFKB_ECOLI",13.4796558388326,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P07000|PLDB_ECOLI",13.7395074058727,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P07001|PNTA_ECOLI",14.178919102393,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P07003|POXB_ECOLI",15.0622199791424,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P07012|RF2_ECOLI",14.8181882025124,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P07013|PRIB_ECOLI",11.6974372721848,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P07014|SDHB_ECOLI",14.8605055572484,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P07017|MCP2_ECOLI",13.7796586120266,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P07023|TYRA_ECOLI",14.2261011828268,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P07024|USHA_ECOLI",14.4800389654773,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P07026|SDIA_ECOLI",14.5659876665762,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P07102|PPA_ECOLI",14.6670881528486,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P07109|HISP_ECOLI",13.8656002508923,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P07117|PUTP_ECOLI",12.6004546985671,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P07118|SYV_ECOLI",14.6103136703156,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P07330|CHEB_ECOLI",13.4172089820997,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P07363|CHEA_ECOLI",12.8976937313945,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P07395|SYFB_ECOLI",15.7511322231647,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P07604|TYRR_ECOLI",14.8327111475715,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P07639|AROB_ECOLI",14.6328302430043,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P07648|RECC_ECOLI",13.6501170425542,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P07649|TRUA_ECOLI",13.7907244528367,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P07650|TYPH_ECOLI",14.6166110386853,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P07762|GLGB_ECOLI",14.4578800978921,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P07813|SYL_ECOLI",14.9544974448877,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P07821|FHUC_ECOLI",13.9883923125088,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P07822|FHUD_ECOLI",12.5536232520519,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P07862|DDLB_ECOLI",13.5312011751676,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P07913|TDH_ECOLI",14.4491771857031,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P08142|ILVB_ECOLI",13.9776965991738,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P08178|PUR5_ECOLI",14.1766628880212,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P08179|PUR3_ECOLI",14.1098788013167,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P08192|FOLC_ECOLI",13.9861964272857,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P08194|GLPT_ECOLI",15.5046246702758,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P08200|IDH_ECOLI",15.9983932959451,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P08201|NIRB_ECOLI",13.7173135118638,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P08202|ARAA_ECOLI",14.7407142722844,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P08204|ARAB_ECOLI",13.920587636876,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P08244|PYRF_ECOLI",14.8404177189826,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P08245|YCIH_ECOLI",15.424219004176,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P08312|SYFA_ECOLI",15.1169019068255,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P08331|CPDB_ECOLI",15.1684104892185,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P08337|MUTT_ECOLI",12.2710325238561,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P08368|CREB_ECOLI",14.4492510396968,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P08373|MURB_ECOLI",13.9964393341901,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P08390|USG_ECOLI",14.668553274871,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P08394|RECB_ECOLI",13.712475078226,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P08395|SPPA_ECOLI",12.9023758006913,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P08401|CREC_ECOLI",11.9675014200755,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P08506|DACC_ECOLI",15.0431799536121,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P08622|DNAJ_ECOLI",16.0063186801312,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P08660|AK3_ECOLI",14.1729376209631,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P08839|PT1_ECOLI",15.8547657121362,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P08997|MASY_ECOLI",14.9178266217,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P09029|PURK_ECOLI",12.6400462651233,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P09030|EX3_ECOLI",15.1575624499685,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P09053|AVTA_ECOLI",13.7567921565903,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P09099|XYLB_ECOLI",13.6888718226108,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P09126|HEM4_ECOLI",13.9930000671282,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P09127|HEMX_ECOLI",13.7647354371909,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P09147|GALE_ECOLI",14.7841870055166,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P09148|GAL7_ECOLI",15.62175658531,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P09151|LEU1_ECOLI",12.8705286916615,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P09152|NARG_ECOLI",14.0236058432609,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P09155|RND_ECOLI",13.7671971718701,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P09158|SPEE_ECOLI",13.7806161824662,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P09169|OMPT_ECOLI",13.1275070116259,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P09323|PTW3C_ECOLI",14.9127756737412,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P09372|GRPE_ECOLI",14.3434099021148,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P09373|PFLB_ECOLI",15.3491244865149,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P09391|GLPG_ECOLI",13.704976423247,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P09394|GLPQ_ECOLI",15.0108956960023,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P09424|MTLD_ECOLI",15.0673580056031,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P09546|PUTA_ECOLI",14.3214776769095,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P09549|DEDD_ECOLI",15.1348259093565,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P09551|ARGT_ECOLI",14.9709045244538,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P09831|GLTB_ECOLI",14.1392196106097,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P09832|GLTD_ECOLI",13.7502254601044,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P09833|MODC_ECOLI",12.2778496822711,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P09980|REP_ECOLI",14.3881544853973,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A698|UVRA_ECOLI",14.6152171841613,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6A0|UBIB_ECOLI",13.8963118376796,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6A3|ACKA_ECOLI",14.3424348692507,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6A6|LEUC_ECOLI",14.0645951887082,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6A8|ACP_ECOLI",15.9099729589947,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6B4|ALR1_ECOLI",14.4778151782034,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6B7|ISCS_ECOLI",15.6395678418961,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6C1|END4_ECOLI",14.3605793369453,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6C8|ARGB_ECOLI",13.5778213204902,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6D0|ARGR_ECOLI",17.7533793829896,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6D3|AROA_ECOLI",14.9294301467335,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6D7|AROK_ECOLI",13.7112612949312,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6E1|AROL_ECOLI",13.5212432601564,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6E4|ASSY_ECOLI",14.4380926105964,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6E6|ATPE_ECOLI",15.5916919793601,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6E9|BIOD2_ECOLI",15.3025191610874,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6F1|CARA_ECOLI",12.5472095865263,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6F3|GLPK_ECOLI",14.646805790606,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6F5|CH60_ECOLI",14.2127311970176,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6F9|CH10_ECOLI",15.7010762045806,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6G3|PNCC_ECOLI",14.1667498969632,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6G7|CLPP_ECOLI",13.6142737829619,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6H1|CLPX_ECOLI",14.3483943672839,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6H5|HSLU_ECOLI",14.9685239761156,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6I0|KCY_ECOLI",14.8273548976319,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6I3|COAA_ECOLI",14.4709793643383,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6I6|COAD_ECOLI",12.9744073113581,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6I9|COAE_ECOLI",14.180454119139,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6J1|CYSC_ECOLI",14.1960187745712,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6J3|CYSZ_ECOLI",14.8083796419514,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6J5|DADA_ECOLI",15.0204393498609,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6J8|DDLA_ECOLI",15.4414219431053,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6K1|DAPF_ECOLI",13.4917143715845,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6K3|DEF_ECOLI",16.8201900082053,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6K6|DEOB_ECOLI",14.772868201302,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6L0|DEOC_ECOLI",15.7127785403387,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6L2|DAPA_ECOLI",14.8645645938369,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6L4|NANA_ECOLI",15.7648008845588,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6L7|UXAB_ECOLI",14.0918753155979,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6L9|HSCB_ECOLI",13.432940340167,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6M2|DSBB_ECOLI",14.57689315867,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6M4|DTD_ECOLI",14.8122077651927,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6M8|EFG_ECOLI",15.8083343208446,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6N4|EFP_ECOLI",16.7640798189327,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6N8|EFPL_ECOLI",14.650130857244,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6P1|EFTS_ECOLI",15.2495560250164,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6P5|DER_ECOLI",14.9872737934692,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6P7|ENGB_ECOLI",14.1863412833443,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6P9|ENO_ECOLI",15.7452627068464,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6Q3|FABA_ECOLI",16.0268153071006,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6Q6|FABZ_ECOLI",13.5983233177351,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6R0|FABH_ECOLI",14.187977173068,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6R3|FIS_ECOLI",13.3687616449957,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6S0|FLGH_ECOLI",13.8141164924724,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6S7|GPDA_ECOLI",14.2165530107339,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6T1|G6PI_ECOLI",15.023016688255,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6T5|GCH1_ECOLI",15.0591929862397,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6T9|GCSH_ECOLI",13.8958647590403,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6U3|MNMG_ECOLI",14.6848119015479,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6U5|RSMG_ECOLI",13.9940801440303,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6U8|GLGA_ECOLI",14.2203785716922,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6V1|GLGC_ECOLI",14.2553544455041,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6V8|GLK_ECOLI",14.9163123776568,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6W0|GLSA2_ECOLI",13.946055899021,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6W3|MRAY_ECOLI",14.3296110422903,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6W5|GREA_ECOLI",14.7610496236705,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6W9|GSH1_ECOLI",14.45028135191,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6X1|HEM1_ECOLI",13.1028725440456,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6X3|HFQ_ECOLI",14.3422358702773,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6X7|IHFA_ECOLI",15.862423605703,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6Y1|IHFB_ECOLI",15.1936039276583,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6Y5|HSLO_ECOLI",14.0736249897581,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6Y8|DNAK_ECOLI",14.4186755283141,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6Z1|HSCA_ECOLI",14.9315166790833,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6Z3|HTPG_ECOLI",14.8480944663595,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A6Z6|NIKR_ECOLI",12.8073241259647,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A705|IF2_ECOLI",14.5616405469099,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A707|IF3_ECOLI",14.9180429334305,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A715|KDSA_ECOLI",15.9600180538756,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A717|KPRS_ECOLI",14.8482468790411,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A720|KTHY_ECOLI",13.981862916461,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A722|LPXA_ECOLI",15.9765932961014,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A725|LPXC_ECOLI",14.6467507455873,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A729|NTPPB_ECOLI",14.4105353323162,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A731|MGSA_ECOLI",13.6760656998048,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A734|MINE_ECOLI",16.0666814096368,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A738|MOAC_ECOLI",14.73587801503,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A742|MSCL_ECOLI",14.9257800710739,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A744|MSRA_ECOLI",13.5164921185406,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A746|MSRB_ECOLI",12.4236277768924,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A749|MURA_ECOLI",15.4249176326735,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A752|NADD_ECOLI",15.5969767153428,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A756|KEFG_ECOLI",13.8375581970755,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A759|NAGB_ECOLI",14.3563411120801,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A761|NANE_ECOLI",14.8660055485583,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A763|NDK_ECOLI",15.3277617178113,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A776|RPPH_ECOLI",12.7397922924712,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A780|NUSB_ECOLI",17.465856629005,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A784|ORN_ECOLI",14.3150542761905,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A786|PYRB_ECOLI",14.5802909457809,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A790|PAND_ECOLI",14.6240440454753,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A794|PDXJ_ECOLI",14.0298373455146,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A796|PFKA_ECOLI",15.1614250755554,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A799|PGK_ECOLI",16.0389221188836,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A7A2|GPMB_ECOLI",13.4750561346822,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
"1","1_1","1_1_1","7","sp|P0A7A5|PIMT_ECOLI",14.8838122743696,"7","control|4|20|0|0|1|0|20|0|1|40|2|2|64"
