	pValue	qValue	EffectSize	X.UPS1.UPS2.	significant	GeneName	UniprotID	protein
1457	0.202440864777988	0.773718573858482	-0.123709289854332	UPS1-UPS2	Non significant	MDTE	P37636	sp|P37636|MDTE_ECOLI
1458	0.691596603442022	0.899706445905837	-0.0528414235362185	UPS1-UPS2	Non significant	MDTF	P37637	sp|P37637|MDTF_ECOLI
1459	0.676500525868735	0.899706445905837	0.0533410112684081	UPS1-UPS2	Non significant	YHJD	P37642	sp|P37642|YHJD_ECOLI
1460	0.0840133405131582	0.773718573858482	-0.239551083375346	UPS1-UPS2	Non significant	YHJG	P37645	sp|P37645|YHJG_ECOLI
1461	0.367210258386948	0.799153899528668	-0.143440172563217	UPS1-UPS2	Non significant	KDGK	P37647	sp|P37647|KDGK_ECOLI
1462	0.525688021139446	0.861959882216973	-0.0730366644014815	UPS1-UPS2	Non significant	YHJJ	P37648	sp|P37648|YHJJ_ECOLI
1463	0.184736933430494	0.773718573858482	-0.294719697955241	UPS1-UPS2	Non significant	PDEK	P37649	sp|P37649|PDEK_ECOLI
1464	0.743788996217914	0.908364311914564	0.0450898122027219	UPS1-UPS2	Non significant	BCSC	P37650	sp|P37650|BCSC_ECOLI
1465	0.0324113256969113	0.773718573858482	0.684225507526179	UPS1-UPS2	Non significant	GUN	P37651	sp|P37651|GUN_ECOLI
1466	0.0796878741544859	0.773718573858482	-0.236438248014778	UPS1-UPS2	Non significant	BCSB	P37652	sp|P37652|BCSB_ECOLI
1467	0.951145532721807	0.981940971008179	0.0347936512440299	UPS1-UPS2	Non significant	BCSG	P37659	sp|P37659|BCSG_ECOLI
1468	0.883346994469755	0.958178726803451	0.0163107621767935	UPS1-UPS2	Non significant	EPTB	P37661	sp|P37661|EPTB_ECOLI
1469	0.0297169320045687	0.773718573858482	-0.348967929654386	UPS1-UPS2	Non significant	YIAD	P37665	sp|P37665|YIAD_ECOLI
1470	0.211035187167053	0.773718573858482	-0.283282071041768	UPS1-UPS2	Non significant	GHRB	P37666	sp|P37666|GHRB_ECOLI
1471	0.132167304475597	0.773718573858482	-0.20847779386138	UPS1-UPS2	Non significant	YIAJ	P37671	sp|P37671|YIAJ_ECOLI
1472	0.2461160439808	0.773718573858482	-0.100667048066668	UPS1-UPS2	Non significant	ALDB	P37685	sp|P37685|ALDB_ECOLI
1473	0.484196105788325	0.838064165680663	-0.122033948304278	UPS1-UPS2	Non significant	GPMI	P37689	sp|P37689|GPMI_ECOLI
1474	0.62615412748346	0.893381653328072	0.180525795799021	UPS1-UPS2	Non significant	ENVC	P37690	sp|P37690|ENVC_ECOLI
1475	0.0443936405694839	0.773718573858482	-0.291705777926239	UPS1-UPS2	Non significant	RFAF	P37692	sp|P37692|RFAF_ECOLI
1476	0.748312130742834	0.909973196931463	0.0333241074408335	UPS1-UPS2	Non significant	RMLA1	P37744	sp|P37744|RMLA1_ECOLI
1477	0.322309980584233	0.78918702239053	-0.321641624349279	UPS1-UPS2	Non significant	RMLC	P37745	sp|P37745|RMLC_ECOLI
1478	0.732231898381974	0.906263317885344	-0.0364725174118021	UPS1-UPS2	Non significant	GLF	P37747	sp|P37747|GLF_ECOLI
1479	0.747013615409532	0.909973196931463	-0.0298022035892309	UPS1-UPS2	Non significant	WBBI	P37749	sp|P37749|WBBI_ECOLI
1480	0.375437786242096	0.800058026975322	0.148190439786251	UPS1-UPS2	Non significant	WBBJ	P37750	sp|P37750|WBBJ_ECOLI
1481	0.949927055458998	0.981940971008179	0.0076291795587977	UPS1-UPS2	Non significant	WBBK	P37751	sp|P37751|WBBK_ECOLI
1482	0.0230789358218951	0.727902309176278	-0.592869625049207	UPS1-UPS2	Non significant	YDDE	P37757	sp|P37757|YDDE_ECOLI
1483	0.863273752362699	0.951900635929347	0.0139688928653072	UPS1-UPS2	Non significant	RMLB1	P37759	sp|P37759|RMLB1_ECOLI
1484	0.36848621738028	0.799153899528668	0.209897063290434	UPS1-UPS2	Non significant	RLUB	P37765	sp|P37765|RLUB_ECOLI
1485	0.278793667152591	0.773718573858482	-0.38591491534908	UPS1-UPS2	Non significant	YFHH	P37767	sp|P37767|YFHH_ECOLI
1486	0.448290546435683	0.82487136528371	0.0827061367598958	UPS1-UPS2	Non significant	KDUD	P37769	sp|P37769|KDUD_ECOLI
1487	0.248155005567536	0.773718573858482	-0.115899612355122	UPS1-UPS2	Non significant	MPL	P37773	sp|P37773|MPL_ECOLI
1488	0.462138430241124	0.825888108540557	-0.0702334582258892	UPS1-UPS2	Non significant	TCYN	P37774	sp|P37774|TCYN_ECOLI
1489	0.285355199790064	0.773718573858482	-0.133660178571652	UPS1-UPS2	Non significant	GLTI	P37902	sp|P37902|GLTI_ECOLI
1490	0.801403977496932	0.929143466112808	0.0323408275681558	UPS1-UPS2	Non significant	USPF	P37903	sp|P37903|USPF_ECOLI
1491	0.714250184136412	0.90010471273519	0.19944794031672	UPS1-UPS2	Non significant	YFJD	P37908	sp|P37908|YFJD_ECOLI
1492	0.133952959126801	0.773718573858482	-0.145842617365304	UPS1-UPS2	Non significant	CYSJ	P38038	sp|P38038|CYSJ_ECOLI
1493	0.564916595571708	0.873532510039676	-0.0724790580353449	UPS1-UPS2	Non significant	MENF	P38051	sp|P38051|MENF_ECOLI
1494	0.00638109912933	0.269771148297423	-0.982580588597024	UPS1-UPS2	Non significant	RSPA	P38104	sp|P38104|RSPA_ECOLI
1495	0.412172171667537	0.815723212254378	-0.0725886822918227	UPS1-UPS2	Non significant	NFSB	P38489	sp|P38489|NFSB_ECOLI
1496	0.505540835654089	0.850928402487578	0.120855050196649	UPS1-UPS2	Non significant	YGGL	P38521	sp|P38521|YGGL_ECOLI
1497	0.906248438244804	0.97021317176316	-0.0523125244857923	UPS1-UPS2	Non significant	TORT	P38683	sp|P38683|TORT_ECOLI
1498	0.142957026314883	0.773718573858482	-0.218013948344581	UPS1-UPS2	Non significant	DEGQ	P39099	sp|P39099|DEGQ_ECOLI
1499	0.548021353150344	0.872399232134481	-0.0605919167255173	UPS1-UPS2	Non significant	UXUB	P39160	sp|P39160|UXUB_ECOLI
1500	0.37346532424971	0.799358065685751	0.109353016029175	UPS1-UPS2	Non significant	UXUR	P39161	sp|P39161|UXUR_ECOLI
1501	0.4114207785443	0.815047943138111	-0.111115449524739	UPS1-UPS2	Non significant	ZNUA	P39172	sp|P39172|ZNUA_ECOLI
1502	0.154142338088366	0.773718573858482	-0.321585635642158	UPS1-UPS2	Non significant	YEAD	P39173	sp|P39173|YEAD_ECOLI
1503	0.392329986375319	0.806627124279873	-0.109043732333692	UPS1-UPS2	Non significant	ERFK	P39176	sp|P39176|ERFK_ECOLI
1504	0.909638526331265	0.970704485402912	-0.0149358802656536	UPS1-UPS2	Non significant	USPG	P39177	sp|P39177|USPG_ECOLI
1505	0.3886643470696	0.806627124279873	-0.087466640842127	UPS1-UPS2	Non significant	AG43	P39180	sp|P39180|AG43_ECOLI
1506	0.51124736005651	0.85509133369721	-0.0863404346559768	UPS1-UPS2	Non significant	YTFJ	P39187	sp|P39187|YTFJ_ECOLI
1507	0.90118180086397	0.96791796665768	-0.0129093091210386	UPS1-UPS2	Non significant	PRMB	P39199	sp|P39199|PRMB_ECOLI
1508	0.72383756966672	0.9030434354326	-0.04947311672748	UPS1-UPS2	Non significant	FIMI	P39264	sp|P39264|FIMI_ECOLI
1509	0.156119582418251	0.773718573858482	-0.233881023148957	UPS1-UPS2	Non significant	ALSB	P39265	sp|P39265|ALSB_ECOLI
1510	0.87171551369899	0.955289907774978	0.124953410926899	UPS1-UPS2	Non significant	YJDJ	P39274	sp|P39274|YJDJ_ECOLI
1511	0.629169434016712	0.894905468707311	0.052108662926706	UPS1-UPS2	Non significant	MSCM	P39285	sp|P39285|MSCM_ECOLI
1512	0.501872221875485	0.850756955495089	0.128558107510244	UPS1-UPS2	Non significant	RSGA	P39286	sp|P39286|RSGA_ECOLI
1513	0.0360260392579322	0.773718573858482	0.911737208207036	UPS1-UPS2	Non significant	YJFP	P39298	sp|P39298|YJFP_ECOLI
1514	0.699256281459301	0.899706445905837	0.102204359708058	UPS1-UPS2	Non significant	YTFB	P39310	sp|P39310|YTFB_ECOLI
1515	0.79177505072356	0.928723155718839	0.2092489158508	UPS1-UPS2	Non significant	QOR2	P39315	sp|P39315|QOR2_ECOLI
1516	0.917450804050095	0.97452329618083	-0.0124112818118576	UPS1-UPS2	Non significant	TAMB	P39321	sp|P39321|TAMB_ECOLI
1517	0.140069758806046	0.773718573858482	-0.273547185132074	UPS1-UPS2	Non significant	YTFQ	P39325	sp|P39325|YTFQ_ECOLI
1518	0.651935402439114	0.897730908181342	-0.173345587634621	UPS1-UPS2	Non significant	YJGH	P39332	sp|P39332|YJGH_ECOLI
1519	0.207887925649443	0.773718573858482	0.598428938025346	UPS1-UPS2	Non significant	BDCR	P39334	sp|P39334|BDCR_ECOLI
1520	0.664635308413482	0.899706445905837	0.0534514437742928	UPS1-UPS2	Non significant	YJGM	P39337	sp|P39337|YJGM_ECOLI
1521	0.269728262463876	0.773718573858482	0.117174205400278	UPS1-UPS2	Non significant	YJGR	P39342	sp|P39342|YJGR_ECOLI
1522	0.272216359835282	0.773718573858482	-0.145895986147654	UPS1-UPS2	Non significant	YJHC	P39353	sp|P39353|YJHC_ECOLI
1523	0.650485662451509	0.897730908181342	0.0744064465829624	UPS1-UPS2	Non significant	YJHU	P39356	sp|P39356|YJHU_ECOLI
1524	0.907554684946912	0.970487225389624	0.0162405631446028	UPS1-UPS2	Non significant	YJHG	P39358	sp|P39358|YJHG_ECOLI
1525	0.729962506251712	0.90610138208144	0.0486759177226048	UPS1-UPS2	Non significant	NANM	P39371	sp|P39371|NANM_ECOLI
1526	0.587410231398605	0.880893682859644	-0.125690726573907	UPS1-UPS2	Non significant	IADA	P39377	sp|P39377|IADA_ECOLI
1527	0.692256370125849	0.899706445905837	-0.239626901394217	UPS1-UPS2	Non significant	OPGB	P39401	sp|P39401|OPGB_ECOLI
1528	0.23747506281406	0.773718573858482	-0.201930043405603	UPS1-UPS2	Non significant	RSMC	P39406	sp|P39406|RSMC_ECOLI
1529	0.229552779026139	0.773718573858482	-0.411727683389149	UPS1-UPS2	Non significant	YJJV	P39408	sp|P39408|YJJV_ECOLI
1530	0.0894543934751904	0.773718573858482	1.16928340781213	UPS1-UPS2	Non significant	YJJJ	P39410	sp|P39410|YJJJ_ECOLI
1531	0.671088469580892	0.899706445905837	0.114452818137536	UPS1-UPS2	Non significant	NCPP	P39411	sp|P39411|NCPP_ECOLI
1532	0.283529303696345	0.773718573858482	-0.150797865274541	UPS1-UPS2	Non significant	ADHP	P39451	sp|P39451|ADHP_ECOLI
1533	0.221512630330747	0.773718573858482	-0.195068898650561	UPS1-UPS2	Non significant	YBAL	P39830	sp|P39830|YBAL_ECOLI
1534	0.373968053697483	0.799358065685751	-0.184785072695284	UPS1-UPS2	Non significant	YDFG	P39831	sp|P39831|YDFG_ECOLI
1535	0.692251816733216	0.899706445905837	0.0371381569170026	UPS1-UPS2	Non significant	RCSD	P39838	sp|P39838|RCSD_ECOLI
1536	0.795993879909732	0.929143466112808	0.0312626338901367	UPS1-UPS2	Non significant	OPGD	P40120	sp|P40120|OPGD_ECOLI
1537	0.808205541619587	0.929342830554468	-0.0345513495222569	UPS1-UPS2	Non significant	PDXK	P40191	sp|P40191|PDXK_ECOLI
1538	0.0695597593669784	0.773718573858482	-0.381962983808208	UPS1-UPS2	Non significant	NLPE	P40710	sp|P40710|NLPE_ECOLI
1539	0.989166180522728	0.998492567151631	-0.0014264761360713	UPS1-UPS2	Non significant	MTOX	P40874	sp|P40874|MTOX_ECOLI
1540	0.378548201313669	0.801892618347824	0.406867448873243	UPS1-UPS2	Non significant	YBII	P41039	sp|P41039|YBII_ECOLI
1541	0.496268305059291	0.845699075602754	-0.0717279830751316	UPS1-UPS2	Non significant	MLTB	P41052	sp|P41052|MLTB_ECOLI
1542	0.554414695270071	0.872917590730293	0.118340477168417	UPS1-UPS2	Non significant	AZOR	P41407	sp|P41407|AZOR_ECOLI
1543	0.532768648486873	0.864523407522538	-0.0762394473913801	UPS1-UPS2	Non significant	RIHA	P41409	sp|P41409|RIHA_ECOLI
1544	0.048949859451656	0.773718573858482	-0.259993385749969	UPS1-UPS2	Non significant	PAT	P42588	sp|P42588|PAT_ECOLI
1545	0.841115501318446	0.94094647703511	-0.0608373403347287	UPS1-UPS2	Non significant	YGJH	P42589	sp|P42589|YGJH_ECOLI
1546	0.456459036243781	0.825596906125597	0.0791727056148659	UPS1-UPS2	Non significant	FADH	P42593	sp|P42593|FADH_ECOLI
1547	0.213325936523732	0.773718573858482	-0.623403522706173	UPS1-UPS2	Non significant	RLMG	P42596	sp|P42596|RLMG_ECOLI
1548	0.395847696949899	0.808375512681859	-0.0930332538530436	UPS1-UPS2	Non significant	YGJR	P42599	sp|P42599|YGJR_ECOLI
1549	0.433314629340859	0.822540543956821	-0.471114306733355	UPS1-UPS2	Non significant	UXAA	P42604	sp|P42604|UXAA_ECOLI
1550	0.21568908211677	0.773718573858482	1.37663043953774	UPS1-UPS2	Non significant	YQJC	P42616	sp|P42616|YQJC_ECOLI
1551	0.908458097244439	0.970487225389624	-0.0146577691077283	UPS1-UPS2	Non significant	YQJG	P42620	sp|P42620|YQJG_ECOLI
1552	0.171955319616567	0.773718573858482	-0.167237096071297	UPS1-UPS2	Non significant	OBG	P42641	sp|P42641|OBG_ECOLI
1553	0.192238149277374	0.773718573858482	-0.123216560948237	UPS1-UPS2	Non significant	PTPB2	P42904	sp|P42904|PTPB2_ECOLI
1554	0.737337827800497	0.908301465492614	-0.0434922946446115	UPS1-UPS2	Non significant	HRPA	P43329	sp|P43329|HRPA_ECOLI
1555	0.540048241030282	0.865175164761374	-0.107125276368052	UPS1-UPS2	Non significant	NUDL	P43337	sp|P43337|NUDL_ECOLI
1556	0.875038611338951	0.95581398050523	0.0291426334312099	UPS1-UPS2	Non significant	PQIB	P43671	sp|P43671|PQIB_ECOLI
1557	0.796368685725808	0.929143466112808	-0.0288420965276543	UPS1-UPS2	Non significant	UUP	P43672	sp|P43672|UUP_ECOLI
1558	0.742553880447464	0.908364311914564	0.0300785832625046	UPS1-UPS2	Non significant	KDSD	P45395	sp|P45395|KDSD_ECOLI
1559	0.0510896949031224	0.773718573858482	-0.251398038357092	UPS1-UPS2	Non significant	NANQ	P45424	sp|P45424|NANQ_ECOLI
1560	0.506188913809923	0.850928402487578	-0.0743285097967927	UPS1-UPS2	Non significant	NANK	P45425	sp|P45425|NANK_ECOLI
1561	0.813098132274999	0.930311654968547	-0.0253391770346809	UPS1-UPS2	Non significant	LPOA	P45464	sp|P45464|LPOA_ECOLI
1562	0.334883584847342	0.79416408958303	-0.0833295098263207	UPS1-UPS2	Non significant	YRAR	P45469	sp|P45469|YRAR_ECOLI
1563	0.335385333887991	0.79416408958303	0.148014564066234	UPS1-UPS2	Non significant	YHBO	P45470	sp|P45470|YHBO_ECOLI
1564	0.165061911925837	0.773718573858482	-0.196566920554755	UPS1-UPS2	Non significant	FKBA	P45523	sp|P45523|FKBA_ECOLI
1565	0.0690412446069749	0.773718573858482	0.956008199589853	UPS1-UPS2	Non significant	YHFK	P45537	sp|P45537|YHFK_ECOLI
1566	0.917182714667651	0.97452329618083	0.0157180481077326	UPS1-UPS2	Non significant	FRLR	P45544	sp|P45544|FRLR_ECOLI
1567	0.623021372763253	0.891890106398116	0.304331588793794	UPS1-UPS2	Non significant	YHFZ	P45552	sp|P45552|YHFZ_ECOLI
1568	0.437584659809443	0.824206058600803	-0.0722000013843704	UPS1-UPS2	Non significant	DXR	P45568	sp|P45568|DXR_ECOLI
1569	0.704289319852508	0.899706445905837	-0.0506112109455046	UPS1-UPS2	Non significant	PROQ	P45577	sp|P45577|PROQ_ECOLI
1570	0.851905615057702	0.94831174068328	-0.0210519192270624	UPS1-UPS2	Non significant	LUXS	P45578	sp|P45578|LUXS_ECOLI
1571	0.318569495019185	0.788555735115628	-0.124324270786357	UPS1-UPS2	Non significant	TSAC	P45748	sp|P45748|TSAC_ECOLI
1572	0.568921568608808	0.875340100451799	-0.0608637091906701	UPS1-UPS2	Non significant	YRDD	P45771	sp|P45771|YRDD_ECOLI
1573	0.967690303480568	0.991645504391897	-0.0053997932639724	UPS1-UPS2	Non significant	NUDE	P45799	sp|P45799|NUDE_ECOLI
1574	0.838644282860374	0.93986812749214	-0.0223307048443253	UPS1-UPS2	Non significant	IGAA	P45800	sp|P45800|IGAA_ECOLI
1575	0.338029838758562	0.79416408958303	-0.168352941023887	UPS1-UPS2	Non significant	CPOB	P45955	sp|P45955|CPOB_ECOLI
1576	0.0915457912668982	0.773718573858482	-0.233911629625307	UPS1-UPS2	Non significant	HEXR	P46118	sp|P46118|HEXR_ECOLI
1577	0.858361983190276	0.950476139030367	-0.0736364533837204	UPS1-UPS2	Non significant	YEDI	P46125	sp|P46125|YEDI_ECOLI
1578	0.907795709711065	0.970487225389624	-0.0168182005029998	UPS1-UPS2	Non significant	YBHC	P46130	sp|P46130|YBHC_ECOLI
1579	0.0676728634504401	0.773718573858482	-1.00428677630886	UPS1-UPS2	Non significant	YHDP	P46474	sp|P46474|YHDP_ECOLI
1580	0.446529383400449	0.82487136528371	0.11063916332634	UPS1-UPS2	Non significant	YHGF	P46837	sp|P46837|YHGF_ECOLI
1581	0.667109988542618	0.899706445905837	0.0623614224892606	UPS1-UPS2	Non significant	YHHW	P46852	sp|P46852|YHHW_ECOLI
1582	0.575417263258737	0.875340100451799	-0.0415159216212686	UPS1-UPS2	Non significant	YHHX	P46853	sp|P46853|YHHX_ECOLI
1583	0.955652113738624	0.983876036268728	-0.0216425136276932	UPS1-UPS2	Non significant	MLC	P50456	sp|P50456|MLC_ECOLI
1584	0.82035831926107	0.933057802158984	0.0839552746005374	UPS1-UPS2	Non significant	END8	P50465	sp|P50465|END8_ECOLI
1585	0.715712925128817	0.90010471273519	0.24296850951254	UPS1-UPS2	Non significant	AER	P50466	sp|P50466|AER_ECOLI
1586	0.854696591687387	0.949745705303293	0.0297717312111203	UPS1-UPS2	Non significant	YAIL	P51024	sp|P51024|YAIL_ECOLI
1587	0.356506093031858	0.796270385836229	0.312345193059944	UPS1-UPS2	Non significant	SFGH1	P51025	sp|P51025|SFGH1_ECOLI
1588	0.41563146057703	0.816874097098475	-0.142950988103095	UPS1-UPS2	Non significant	AEEP	P51981	sp|P51981|AEEP_ECOLI
1589	0.349240023343501	0.795284623614252	-0.199982773933581	UPS1-UPS2	Non significant	NUDI	P52006	sp|P52006|NUDI_ECOLI
1590	0.275346012195135	0.773718573858482	-0.130494495861214	UPS1-UPS2	Non significant	YECM	P52007	sp|P52007|YECM_ECOLI
1591	0.577036368236603	0.875340100451799	-0.0743754444807223	UPS1-UPS2	Non significant	IXTPA	P52061	sp|P52061|IXTPA_ECOLI
1592	0.145087066297553	0.773718573858482	0.194919113677059	UPS1-UPS2	Non significant	HEMW	P52062	sp|P52062|HEMW_ECOLI
1593	0.45716890722094	0.825596906125597	0.701586188580386	UPS1-UPS2	Non significant	QSEB	P52076	sp|P52076|QSEB_ECOLI
1594	0.773079475398153	0.918542786741512	0.0548699004396127	UPS1-UPS2	Non significant	LDCC	P52095	sp|P52095|LDCC_ECOLI
1595	0.0396157056859182	0.773718573858482	-0.192538134524977	UPS1-UPS2	Non significant	TILS	P52097	sp|P52097|TILS_ECOLI
1596	0.925229364178211	0.977222177978488	0.0083935283120411	UPS1-UPS2	Non significant	RSTA	P52108	sp|P52108|RSTA_ECOLI
1597	0.369264900074016	0.799153899528668	0.483672556964169	UPS1-UPS2	Non significant	RATB	P52119	sp|P52119|RATB_ECOLI
1598	0.243644679242098	0.773718573858482	-0.170969651609614	UPS1-UPS2	Non significant	LDHD	P52643	sp|P52643|LDHD_ECOLI
1599	0.986857929585009	0.998492567151631	-0.0045070462886727	UPS1-UPS2	Non significant	HSLJ	P52644	sp|P52644|HSLJ_ECOLI
1600	0.42991568668034	0.822540543956821	-0.180349376453247	UPS1-UPS2	Non significant	YDBH	P52645	sp|P52645|YDBH_ECOLI
1601	0.898752227005599	0.967824798078334	-0.0106679338931031	UPS1-UPS2	Non significant	NIFJ	P52647	sp|P52647|NIFJ_ECOLI
1602	0.186372712043859	0.773718573858482	-0.18575866496662	UPS1-UPS2	Non significant	6PGL	P52697	sp|P52697|6PGL_ECOLI
1603	0.0483902880497425	0.773718573858482	-0.208102225595866	UPS1-UPS2	Non significant	CSIE	P54901	sp|P54901|CSIE_ECOLI
1604	0.564898176173614	0.873532510039676	0.0987609377892298	UPS1-UPS2	Non significant	RLMD	P55135	sp|P55135|RLMD_ECOLI
1605	0.229352790032156	0.773718573858482	0.554979010423185	UPS1-UPS2	Non significant	YGAP	P55734	sp|P55734|YGAP_ECOLI
1606	0.490301090811078	0.841757807104468	-0.138812985178049	UPS1-UPS2	Non significant	WECF	P56258	sp|P56258|WECF_ECOLI
1607	0.0873962096922805	0.773718573858482	-0.386921816235791	UPS1-UPS2	Non significant	DLHH	P56262	sp|P56262|DLHH_ECOLI
1608	0.618605967890902	0.891646321339068	-0.0892736425564067	UPS1-UPS2	Non significant	PTHB	P56580	sp|P56580|PTHB_ECOLI
1609	0.71828920841583	0.90010471273519	0.0364629116078738	UPS1-UPS2	Non significant	RAPA	P60240	sp|P60240|RAPA_ECOLI
1610	0.178731962125953	0.773718573858482	-0.692598227958836	UPS1-UPS2	Non significant	MUKF	P60293	sp|P60293|MUKF_ECOLI
1611	0.224988498530493	0.773718573858482	0.154334908877505	UPS1-UPS2	Non significant	TRUB	P60340	sp|P60340|TRUB_ECOLI
1612	0.533543197892728	0.864523407522538	-0.110114231710241	UPS1-UPS2	Non significant	RSMH	P60390	sp|P60390|RSMH_ECOLI
1613	0.325269622679141	0.78918702239053	0.137181043653165	UPS1-UPS2	Non significant	RL2	P60422	sp|P60422|RL2_ECOLI
1614	0.362636129389619	0.797498298436797	0.263941735289492	UPS1-UPS2	Non significant	RL3	P60438	sp|P60438|RL3_ECOLI
1615	0.400777231092407	0.811162582176615	-0.0913439250680668	UPS1-UPS2	Non significant	UPPS	P60472	sp|P60472|UPPS_ECOLI
1616	0.257629352867069	0.773718573858482	0.175963032211797	UPS1-UPS2	Non significant	KGUA	P60546	sp|P60546|KGUA_ECOLI
1617	0.103343212682603	0.773718573858482	-0.183544555443163	UPS1-UPS2	Non significant	HIS5	P60595	sp|P60595|HIS5_ECOLI
1618	0.401415277646828	0.811162582176615	-0.177567697680296	UPS1-UPS2	Non significant	RL24	P60624	sp|P60624|RL24_ECOLI
1619	0.200652336717553	0.773718573858482	-0.180959928377444	UPS1-UPS2	Non significant	SPEB	P60651	sp|P60651|SPEB_ECOLI
1620	0.699523554922345	0.899706445905837	-0.0553455342103994	UPS1-UPS2	Non significant	HIS6	P60664	sp|P60664|HIS6_ECOLI
1621	0.998257477417085	0.998834187353639	-0.0003496934255515	UPS1-UPS2	Non significant	LIPA	P60716	sp|P60716|LIPA_ECOLI
1622	0.175719517834556	0.773718573858482	0.207178474878802	UPS1-UPS2	Non significant	LIPB	P60720	sp|P60720|LIPB_ECOLI
1623	0.56311840494408	0.873532510039676	-0.0619402417292818	UPS1-UPS2	Non significant	RL4	P60723	sp|P60723|RL4_ECOLI
1624	0.519262723573791	0.860529634479669	0.0719956045617316	UPS1-UPS2	Non significant	MSBA	P60752	sp|P60752|MSBA_ECOLI
1625	0.575915863970774	0.875340100451799	-0.0479589458424741	UPS1-UPS2	Non significant	HIS1	P60757	sp|P60757|HIS1_ECOLI
1626	0.939508730060926	0.980728036899124	-0.0067282912915445	UPS1-UPS2	Non significant	LEPA	P60785	sp|P60785|LEPA_ECOLI
1627	0.351165788300261	0.795284623614252	-0.238904413661469	UPS1-UPS2	Non significant	YBJL	P60869	sp|P60869|YBJL_ECOLI
1628	0.141172656230393	0.773718573858482	-1.05791512931695	UPS1-UPS2	Non significant	YIDE	P60872	sp|P60872|YIDE_ECOLI
1629	0.189832414627427	0.773718573858482	-0.11346690352012	UPS1-UPS2	Non significant	SYH	P60906	sp|P60906|SYH_ECOLI
1630	0.605469405021609	0.887097210853606	-0.284471470562238	UPS1-UPS2	Non significant	LGT	P60955	sp|P60955|LGT_ECOLI
1631	0.300567099083429	0.778652967247422	-0.111567644587382	UPS1-UPS2	Non significant	RL22	P61175	sp|P61175|RL22_ECOLI
1632	0.126834550847301	0.773718573858482	-0.16550219477071	UPS1-UPS2	Non significant	LOLA	P61316	sp|P61316|LOLA_ECOLI
1633	0.343680436148963	0.795284623614252	-0.135113540308794	UPS1-UPS2	Non significant	LOLB	P61320	sp|P61320|LOLB_ECOLI
1634	0.56403767890822	0.873532510039676	-0.10370265969209	UPS1-UPS2	Non significant	CAN	P61517	sp|P61517|CAN_ECOLI
1635	0.12289784051545	0.773718573858482	-0.374919144979753	UPS1-UPS2	Non significant	RISB	P61714	sp|P61714|RISB_ECOLI
1636	0.29321091399871	0.773718573858482	0.584148867720909	UPS1-UPS2	Non significant	RMLA2	P61887	sp|P61887|RMLA2_ECOLI
1637	0.110294639156969	0.773718573858482	-0.254762495811903	UPS1-UPS2	Non significant	MDH	P61889	sp|P61889|MDH_ECOLI
1638	0.277075011274679	0.773718573858482	-0.103914126166828	UPS1-UPS2	Non significant	FLAV	P61949	sp|P61949|FLAV_ECOLI
1639	0.46888048273594	0.83167310211375	-0.131485694991156	UPS1-UPS2	Non significant	RL5	P62399	sp|P62399|RL5_ECOLI
1640	0.804471040177265	0.929143466112808	-0.027496705484598	UPS1-UPS2	Non significant	OPGH	P62517	sp|P62517|OPGH_ECOLI
1641	0.664827218710323	0.899706445905837	0.119300628202311	UPS1-UPS2	Non significant	ISPE	P62615	sp|P62615|ISPE_ECOLI
1642	0.135868422690096	0.773718573858482	-0.341561422614916	UPS1-UPS2	Non significant	ISPF	P62617	sp|P62617|ISPF_ECOLI
1643	0.668648766745496	0.899706445905837	-0.0509296134391235	UPS1-UPS2	Non significant	ISPG	P62620	sp|P62620|ISPG_ECOLI
1644	0.734119042679294	0.906263317885344	0.0426036670482191	UPS1-UPS2	Non significant	ISPH	P62623	sp|P62623|ISPH_ECOLI
1645	0.0533557616375173	0.773718573858482	-0.253642393849823	UPS1-UPS2	Non significant	GPMA	P62707	sp|P62707|GPMA_ECOLI
1646	0.236757394961028	0.773718573858482	0.146934460712309	UPS1-UPS2	Non significant	YAEH	P62768	sp|P62768|YAEH_ECOLI
1647	0.143190954799251	0.773718573858482	-0.234889826103377	UPS1-UPS2	Non significant	NFUA	P63020	sp|P63020|NFUA_ECOLI
1648	0.990405933717307	0.998492567151631	0.0023907201358248	UPS1-UPS2	Non significant	RLMB	P63177	sp|P63177|RLMB_ECOLI
1649	0.866575193927463	0.953424645810559	-0.0966044611042811	UPS1-UPS2	Non significant	KUP	P63183	sp|P63183|KUP_ECOLI
1650	0.223643784486433	0.773718573858482	0.155055102209403	UPS1-UPS2	Non significant	GADE	P63204	sp|P63204|GADE_ECOLI
1651	0.961370138861776	0.98767910553899	0.0058754535395166	UPS1-UPS2	Non significant	GMHA	P63224	sp|P63224|GMHA_ECOLI
1652	0.349765569447965	0.795284623614252	-0.297402183961502	UPS1-UPS2	Non significant	GMHBB	P63228	sp|P63228|GMHBB_ECOLI
1653	0.120209287107914	0.773718573858482	0.37633386559267	UPS1-UPS2	Non significant	GADC	P63235	sp|P63235|GADC_ECOLI
1654	0.477569456337524	0.833039161096428	-0.0719543575270194	UPS1-UPS2	Non significant	CLPB	P63284	sp|P63284|CLPB_ECOLI
1655	0.951301645289756	0.981940971008179	-0.0430934255635904	UPS1-UPS2	Non significant	YQEG	P63340	sp|P63340|YQEG_ECOLI
