LFQ intensity 1_1	LFQ intensity 1_2	LFQ intensity 1_3	LFQ intensity 1_4	LFQ intensity 1_5	LFQ intensity 1_6	LFQ intensity 10_1	LFQ intensity 10_2	LFQ intensity 10_3	LFQ intensity 10_4	LFQ intensity 10_5	LFQ intensity 10_6	LFQ intensity 4_1	LFQ intensity 4_2	LFQ intensity 4_3	LFQ intensity 4_4	LFQ intensity 4_5	LFQ intensity 4_6	Only identified by site	Reverse	Potential contaminant	Student's T-test Significant fold10_fold1	Student's T-test significant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	-Log Student's T-test p-value fold10_fold1	Student's T-test q-value fold10_fold1	Student's T-test Difference fold10_fold1	Student's T-test Test statistic fold10_fold1	Protein IDs	Majority protein IDs	id
25.66901207	25.24085426	25.58057976	26.06968689	25.55186081	25.1231308	24.7112484	24.53777313	24.21059418	24.60902023	24.43872833	24.80955887	25.13610077	25.2321682	25.35860443	25.23917961	25.40304947	25.25925636				+	fold10_fold1	3	3	3	3	3	3	172.42	0	52.585	586970000	46	3.931356845	0.000438565	-0.986366908	-6.090701906	sp|Q9P2R6|RERE_HUMAN	sp|Q9P2R6|RERE_HUMAN	5322
20.51929665	21.9953022	22.12892914	21.9005909	22.61527824	22.48141479	22.15260887	21.24899101	22.0616436	22.13430595	21.12964058	21.24617767	21.27559471	22.40063286	21.215868	21.89179039	22.99224663	21.10419655						2	2	2	5.4	5.4	5.4	50.317	0	8.913	4331300	6	NaN	NaN	0	NaN	sp|Q9P2R7|SUCB1_HUMAN	sp|Q9P2R7|SUCB1_HUMAN	5323
23.2513504	22.89045334	22.30592918	22.69721031	21.8593235	21.75938606	21.93987083	22.93105125	21.03368759	21.74453735	21.84483337	21.71544266	22.68075943	20.82213211	22.47014618	21.8495636	21.99697876	21.86874008						1	1	1	3.4	3.4	3.4	36.476	0.0028034	1.9017	2826300	2	NaN	NaN	0	NaN	sp|Q9P2X3|IMPCT_HUMAN	sp|Q9P2X3|IMPCT_HUMAN	5324
24.22324562	24.41969872	24.68110275	23.92623901	24.70340157	24.65173721	22.65032959	22.75240326	22.50110245	22.15557289	21.84597397	22.29605675	21.50374222	22.80498695	21.20335388	22.44889641	20.96171951	21.56237411				+	fold10_fold1	2	2	2	4.9	4.9	4.9	78.15	0	11.366	197160000	33	6.196553534	6.90E-06	-2.067330996	-11.04253511	sp|Q9P2Y5|UVRAG_HUMAN	sp|Q9P2Y5|UVRAG_HUMAN	5325
22.42530823	22.23887825	22.22672081	22.93173409	22.23449326	22.01700592	22.10020828	22.36723709	21.96294022	28.04759979	22.06702423	22.23013115	23.07816124	22.10603714	22.3003273	21.65837288	22.95535851	19.91357613						2	2	2	21.4	21.4	21.4	14.395	0	37.601	2709100000	21	NaN	NaN	0	NaN	sp|Q9P305|IGO2_YEAST	sp|Q9P305|IGO2_YEAST	5326
22.95617294	22.48165512	22.28671265	22.97122002	23.19066429	21.63270569	22.52340126	20.82800102	22.47929573	22.60657692	22.04615593	21.23954582	22.48527145	26.37979317	22.76436234	20.98098183	21.71150208	21.22468185						2	2	2	10	10	10	43.254	0	11.399	264050000	17	NaN	NaN	0	NaN	sp|Q9UBB5|MBD2_HUMAN	sp|Q9UBB5|MBD2_HUMAN	5327
24.02572441	23.27819824	22.27980995	22.3771286	21.44455338	22.91270256	22.38005447	21.30705833	22.55153465	22.28657341	21.39019585	22.82614899	21.98605347	20.74266052	22.6177597	22.1881237	21.81068993	20.17580795						1	1	1	1.8	1.8	1.8	78.863	0	3.7197	2218100	2	NaN	NaN	0	NaN	sp|Q9UBB6|NCDN_HUMAN	sp|Q9UBB6|NCDN_HUMAN	5328
27.18034935	27.21048164	27.25394821	27.3176899	27.20433807	27.55449867	27.27817154	27.31051445	27.14821815	27.24018097	27.16662598	26.99485588	27.81671524	27.73156166	27.53704834	27.59583855	27.58606148	27.47992897						6	6	6	9.1	9.1	9.1	96.819	0	323.31	2875800000	173	0.663916116	0.280256082	-0.097123146	-1.318260451	sp|Q9UBB9|TFP11_HUMAN	sp|Q9UBB9|TFP11_HUMAN	5329
28.13916779	28.06840515	28.13843727	28.20191002	28.2099247	28.15677643	27.60724258	27.80298042	27.63117599	27.66200447	27.55800819	27.65615082	27.91490364	27.89336586	27.90810394	27.9506588	27.82777977	27.89359665				+	fold10_fold1	6	6	6	12	12	12	94.254	0	134.31	4016000000	89	6.724042994	3.13E-06	-0.499509811	-12.56875581	sp|Q9UBC2|EP15R_HUMAN	sp|Q9UBC2|EP15R_HUMAN	5330
22.1273098	24.29186249	22.68557549	21.39730072	23.49006653	23.56634331	22.53333282	21.49093246	21.94084549	20.55041885	22.69228172	20.68148422	21.7322731	20.31776428	21.66285324	22.45241165	21.1225071	20.81481934						2	2	2	3.9	3.9	3.9	91.378	0	45.126	553400000	20	NaN	NaN	0	NaN	sp|Q9UBF8|PI4KB_HUMAN	sp|Q9UBF8|PI4KB_HUMAN	5331
22.85394478	22.06465912	23.27370453	22.91337967	22.29731178	22.53194809	23.0195179	23.15118027	22.39103889	22.55722427	22.09997177	20.51969147	23.06924438	22.43457031	22.38334656	22.81594276	22.15073395	23.4636364						1	1	1	0.9	0.9	0.9	166.67	0	21.124	201600000	23	NaN	NaN	0	NaN	sp|Q9UBG0|MRC2_HUMAN	sp|Q9UBG0|MRC2_HUMAN	5332
22.27885818	22.75484276	22.83835602	21.79606056	22.58936119	21.1978302	23.42236328	22.47333527	22.06001663	22.20182991	21.62638855	22.04927635	22.03629303	21.91996002	20.91147614	21.74988937	22.61243248	26.3239727						1	1	1	1.7	1.7	1.7	81.534	0	6.7219	1019000000	18	NaN	NaN	0	NaN	sp|Q9UBH6|XPR1_HUMAN	sp|Q9UBH6|XPR1_HUMAN	5333
22.25219536	21.64248276	22.23941803	22.83787727	22.11953545	20.50475883	22.18016052	22.63997459	22.72016716	20.78950691	22.13367653	22.04460144	22.72102737	23.02524376	22.13843918	23.05163956	22.50056648	22.44768524						1	1	1	41.7	41.7	41.7	8.0061	0	5.6485	21780000	4	NaN	NaN	0	NaN	sp|Q9UBI6|GBG12_HUMAN	sp|Q9UBI6|GBG12_HUMAN	5334
21.768713	22.56347275	22.43864632	22.22957802	22.317873	21.55337524	22.04504585	22.46443176	22.89918137	23.75131416	22.60892868	21.54854012	22.06945229	21.7904892	20.90623474	22.00922012	21.72428513	23.84038162						1	1	1	2.3	2.3	2.3	67.196	0	15.177	135380000	12	NaN	NaN	0	NaN	sp|Q9UBP0|SPAST_HUMAN	sp|Q9UBP0|SPAST_HUMAN	5335
22.9463501	23.01186371	22.82590294	22.37384033	22.48140144	21.52506638	23.4674511	22.72105408	21.64523125	23.37986374	22.03960228	21.61558914	21.85766983	21.33823395	21.45568848	22.56345558	21.91014862	24.81611824						1	1	1	6.4	6.4	6.4	25.059	0	9.5641	222010000	35	NaN	NaN	0	NaN	sp|Q9UBQ5|EIF3K_HUMAN	sp|Q9UBQ5|EIF3K_HUMAN	5336
24.739645	23.34926414	21.81069946	23.82266998	22.67954636	21.74853706	23.6036911	21.88615417	23.42624092	22.12924767	21.81613731	21.84634209	23.44745827	23.63267326	23.83528137	23.6746521	23.55812454	20.80810547						2	2	2	3.9	3.9	3.9	40.513	0	8.2201	153330000	24	NaN	NaN	0	NaN	sp|Q9UBS4|DJB11_HUMAN	sp|Q9UBS4|DJB11_HUMAN	5337
24.452631	23.36628723	22.87721252	21.2660408	22.11222649	21.12685394	22.27248955	23.40480995	22.49020386	22.45535469	22.01630211	21.78493881	22.3998642	21.54125977	22.42913246	22.36817551	22.06352425	21.06324387						2	2	2	2.1	2.1	2.1	139.43	0	4.6681	15033000	7	NaN	NaN	0	NaN	sp|Q9UBS9|SUCO_HUMAN	sp|Q9UBS9|SUCO_HUMAN	5338
23.6502037	23.61952591	23.91150284	23.63644028	22.49304962	23.27540207	22.07611465	23.47754097	23.310606	21.92094803	22.31223488	21.74060059	21.83283043	20.47497749	23.66589928	23.17887306	21.17744827	23.47840118				+	fold10_fold1	3	3	3	8.8	8.8	8.8	71.223	0	40.795	84100000	21	1.595514357	0.04654463	-0.958013217	-2.624985157	sp|Q9UBT2|SAE2_HUMAN	sp|Q9UBT2|SAE2_HUMAN	5339
23.43155289	23.11082458	22.87949181	22.23771858	22.71417809	22.41215897	21.92314339	23.35748863	21.9143734	22.34740067	22.33305931	22.09625435	22.51129913	22.0684166	21.74195671	21.73369789	21.69109726	25.89191818						1	1	1	1.1	1.1	1.1	81.895	0.0014292	2.1302	959110000	18	NaN	NaN	0	NaN	sp|Q9UBT7|CTNL1_HUMAN	sp|Q9UBT7|CTNL1_HUMAN	5340
26.37487602	25.8783226	25.8609581	25.80000877	25.8047905	25.80427361	21.49265862	25.38712502	25.14230728	25.59849548	25.36542892	25.51613998	25.6732235	25.57447243	25.66106606	25.65176582	25.71476364	25.81056404						7	7	7	12	12	12	76.857	0	69.157	797470000	85	0.970156945	0.154796649	-1.170179049	-1.770225754	sp|Q9UBU7|DBF4A_HUMAN	sp|Q9UBU7|DBF4A_HUMAN	5341
25.19264793	23.01687431	23.45527458	21.72955132	23.28348923	22.93703842	22.02340317	22.92460632	22.57674217	22.77858353	22.29150772	22.08405876	23.12486076	22.71198654	21.54655838	21.10832596	20.86163902	21.29259872						2	2	2	4.2	4.2	4.2	70.182	0	5.427	48774000	11	NaN	NaN	0	NaN	sp|Q9UBU9|NXF1_HUMAN	sp|Q9UBU9|NXF1_HUMAN	5342
25.7359314	25.76542091	25.55867958	25.38268089	25.58247757	25.59713173	25.00131416	25.41783333	24.9962368	25.25954247	25.25428963	25.13574791	25.57265282	25.44550133	25.43338966	25.59775734	25.31993103	25.35887337				+	fold10_fold1	6	6	6	7.8	7.8	7.8	154.91	0	71.063	718930000	103	3.177519158	0.00196634	-0.426226298	-4.856906657	sp|Q9UBW7|ZMYM2_HUMAN	sp|Q9UBW7|ZMYM2_HUMAN	5343
23.21085358	22.42215919	23.0234127	22.99155045	22.55791664	23.12595177	22.90063858	23.13446236	22.22828484	22.23067856	22.40597534	20.92074203	22.2421875	20.81822205	21.87869263	22.51304054	22.28087425	20.63420486						1	1	1	12.7	12.7	12.7	30.276	0	26.224	14075000	4	NaN	NaN	0	NaN	sp|Q9UBW8|CSN7A_HUMAN	sp|Q9UBW8|CSN7A_HUMAN	5344
23.69040489	22.98389816	22.95159149	22.87348175	22.77001572	22.66895294	22.56258011	22.26685143	22.38382149	21.85501671	22.49840736	22.35035133	22.23430061	22.62167358	21.87351227	22.65750694	22.55135727	22.56576729				+	fold10_fold1	3	3	3	2.2	2.2	2.2	138.25	0	5.2187	93466000	37	2.403339273	0.009291176	-0.670219421	-3.723783653	sp|Q9UBZ9|REV1_HUMAN	sp|Q9UBZ9|REV1_HUMAN	5345
22.91643333	22.03777122	22.11811638	21.87415886	22.17180252	22.29037094	22.52341843	21.70691872	21.59263802	22.83928299	21.75562859	21.25539398	21.2461586	21.75788689	22.76786232	21.95898056	22.70777512	23.87436485						2	1	1	2.4	1.2	1.2	115.84	0	6.6068	203510000	17	NaN	NaN	0	NaN	sp|Q9UDT6|CLIP2_HUMAN	sp|Q9UDT6|CLIP2_HUMAN	5346
21.84698296	24.64844894	24.54091072	24.68939209	24.63212013	24.70756721	24.40086937	24.67917061	24.83913231	24.55777359	24.32051659	24.44726753	24.89795303	24.65818214	24.45657158	24.21623039	24.74052048	24.773592						4	4	4	5.6	5.6	5.6	133.96	0	81.419	412010000	88	0.336712079	0.530133078	0.36321799	0.76742982	sp|Q9UDY2|ZO2_HUMAN	sp|Q9UDY2|ZO2_HUMAN	5347
23.05969238	21.97987747	22.9791851	22.47559738	22.34218407	20.73188591	22.42453003	22.28021049	22.39386559	22.82378387	22.72354507	21.56075668	22.94379807	22.04848099	23.02566528	22.32593918	21.88375664	20.30158424						1	1	1	5.6	5.6	5.6	46.558	0	3.4648	10176000	2	NaN	NaN	0	NaN	sp|Q9UEE5|ST17A_HUMAN	sp|Q9UEE5|ST17A_HUMAN	5348
23.13849449	21.65994263	22.84508324	21.93076324	22.36726952	22.89548302	23.36750221	22.50360489	21.68525124	23.80182648	24.03847313	21.12730217	22.40670395	21.87910843	22.06354904	21.24925423	21.67250061	22.58325195						2	2	2	6.4	6.4	6.4	33.592	0	5.0637	86930000	18	NaN	NaN	0	NaN	sp|Q9UEE9|CFDP1_HUMAN	sp|Q9UEE9|CFDP1_HUMAN	5349
21.95477295	23.06546783	21.81996536	23.09467888	21.01050377	22.47074699	22.37437057	22.34733963	22.64790154	22.14343643	22.15438461	21.63167763	22.86649513	22.09807396	22.19132614	23.41340637	22.05372238	22.27315521						1	1	1	1.2	1.2	1.2	96.619	0	3.6965	63161000	14	NaN	NaN	0	NaN	sp|Q9UEG4|ZN629_HUMAN	sp|Q9UEG4|ZN629_HUMAN	5350
26.19161224	26.4599514	26.28975296	25.99580383	26.44469643	26.04111671	25.94710541	25.77308846	26.08078766	26.00316048	26.02072716	25.59667778	25.85190964	26.22620773	22.3738842	26.02871513	26.07767296	26.28111076				+	fold10_fold1	3	3	3	5	5	5	81.372	0	47.38	1199800000	62	1.900660107	0.025713938	-0.33356444	-3.034965486	sp|Q9UER7|DAXX_HUMAN	sp|Q9UER7|DAXX_HUMAN	5351
21.87267876	22.48288155	21.89750862	23.23625183	22.38969421	22.11083603	22.60315514	22.04241562	21.75364685	21.7196064	22.63726044	23.27766991	21.90808868	22.40428162	22.81752586	22.22473907	21.58009148	23.27170372						1	1	1	6.1	6.1	6.1	36.079	0	7.2439	43256000	6	NaN	NaN	0	NaN	sp|Q9UET6|TRM7_HUMAN	sp|Q9UET6|TRM7_HUMAN	5352
23.57070923	21.04535103	25.49725723	26.03705788	21.90176773	26.25205231	22.7444458	23.22582817	22.40276909	21.98501015	22.08661842	26.14123726	20.44915581	26.89110756	21.98290443	21.90734863	26.91957092	20.07525635						4	3	3	11	6.8	6.8	59.473	0	87.228	1632900000	38	0.386837866	0.479589327	-0.953047752	-0.859192907	sp|Q9UEW8|STK39_HUMAN	sp|Q9UEW8|STK39_HUMAN	5353
28.36548805	28.60579681	28.4985733	28.45959282	28.56190872	28.47258759	28.06604576	28.32457352	28.28916359	28.12084961	28.13628578	28.0988369	28.37869263	28.41171265	28.37015343	28.41437721	28.47386551	28.49159622				+	fold10_fold1	9	8	8	17.7	16.6	16.6	79.154	0	88.124	8510600000	166	3.749783164	0.000609315	-0.321365356	-5.779250021	sp|Q9UEY8|ADDG_HUMAN	sp|Q9UEY8|ADDG_HUMAN	5354
28.63187027	28.40255356	28.39018059	28.25921059	28.23146439	28.30552101	27.92546844	27.92846489	27.87613487	27.78344345	27.88977242	27.81047821	28.11331749	28.18801308	28.30155754	28.19858932	28.23457336	28.26288795				+	fold10_fold1	3	3	3	8.3	8.3	8.3	70.86	0	117.21	5569200000	105	4.836617439	8.10E-05	-0.501173019	-7.807394912	sp|Q9UFC0|LRWD1_HUMAN	sp|Q9UFC0|LRWD1_HUMAN	5355
22.01083183	22.79844093	22.70485306	21.08382034	22.11706352	22.21558189	22.37408257	22.90514946	22.77365875	22.91625023	21.04951286	22.1800766	21.504673	23.24233437	22.04616547	22.06319809	21.62235641	27.25376701						1	1	1	4.1	4.1	4.1	33.54	0	26.137	2546600000	52	NaN	NaN	0	NaN	sp|Q9UFF9|CNOT8_HUMAN	sp|Q9UFF9|CNOT8_HUMAN	5356
23.3945179	22.470438	23.22069931	22.54512596	22.29226685	23.72241783	22.96580124	22.03506088	22.49219704	22.64777756	22.28893089	21.13630295	21.08693314	23.80843353	21.86162567	22.26691818	20.95841789	22.40608215						2	2	2	19.8	19.8	19.8	18.82	0	21.337	48228000	16	NaN	NaN	0	NaN	sp|Q9UFW8|CGBP1_HUMAN	sp|Q9UFW8|CGBP1_HUMAN	5357
24.01273727	22.69096947	22.88085365	23.78316689	22.41797638	21.71833611	22.47285271	22.04949951	21.3037014	22.27773666	21.78769302	20.6324234	22.6344471	22.20768929	21.98737144	22.56875229	22.23831177	20.68178558						2	2	2	4.3	4.3	4.3	71.289	0	5.1459	78374000	15	NaN	NaN	0	NaN	sp|Q9UG63|ABCF2_HUMAN	sp|Q9UG63|ABCF2_HUMAN	5358
23.75029182	22.77743149	22.14662743	22.31389236	21.734375	22.74477768	21.45845985	22.8872261	21.65207291	21.87608337	23.07227898	21.9228611	23.21754837	22.56324196	21.89527321	21.31285286	23.22677994	21.07394218						1	1	1	2.1	2.1	2.1	63.065	0	5.7274	6017100	4	NaN	NaN	0	NaN	sp|Q9UGJ0|AAKG2_HUMAN	sp|Q9UGJ0|AAKG2_HUMAN	5359
22.78324509	22.55658531	21.82202339	22.41702461	23.11955833	22.3578949	22.96785164	21.82801437	23.15264511	22.68307304	22.78224754	20.97314644	22.42419052	22.2208252	22.95181656	23.06734276	22.26898766	22.34258842						1	1	1	1.2	1.2	1.2	175.66	0	5.2505	90251000	17	NaN	NaN	0	NaN	sp|Q9UGL1|KDM5B_HUMAN	sp|Q9UGL1|KDM5B_HUMAN	5360
24.84943008	25.01767349	24.87244034	24.85429001	24.79545784	24.82658005	22.77401161	21.97470474	23.24939919	22.35396385	22.25188828	22.28678131	23.95863342	24.16092491	24.07095528	23.71156311	23.9185257	24.05597878				+	fold10_fold1	3	3	3	7.4	7.4	7.4	66.205	0	46.203	229080000	40	6.75002495	2.98E-06	-2.387520472	-12.64851772	sp|Q9UGN5|PARP2_HUMAN	sp|Q9UGN5|PARP2_HUMAN	5361
22.63671684	23.43645096	21.79020882	21.37564468	21.86322403	21.92127609	22.49236298	23.79881477	21.65633774	21.05017853	22.01935387	21.90274048	23.90180588	22.23842621	22.23226929	22.49493217	22.05144501	22.03261375						1	1	1	3	3	3	72.189	0	7.21	27506000	10	NaN	NaN	0	NaN	sp|Q9UGP4|LIMD1_HUMAN	sp|Q9UGP4|LIMD1_HUMAN	5362
22.6938324	22.84391212	22.74371719	22.10564423	21.5908432	22.86093903	22.62210083	22.62907219	21.66191292	24.16332436	23.24934006	21.49677467	22.32440758	21.99842834	22.1998291	22.3668232	22.83682251	20.54994583						3	3	3	5.9	5.9	5.9	87.996	0	37.116	40692000	38	0.138144405	0.77808259	0.163939476	0.358340213	sp|Q9UGP8|SEC63_HUMAN	sp|Q9UGP8|SEC63_HUMAN	5363
22.68909645	23.3084507	22.57790756	22.95845222	22.10939789	21.53830147	22.77445221	24.65047836	22.04317284	24.66324043	22.87270927	22.00863647	21.90282631	21.61333847	21.29984093	21.23393631	22.88426781	25.95029259						1	1	1	1.7	1.7	1.7	109.86	0	10.612	389940000	29	NaN	NaN	0	NaN	sp|Q9UGR2|Z3H7B_HUMAN	sp|Q9UGR2|Z3H7B_HUMAN	5364
27.7983532	27.78325462	27.58749199	27.53259659	27.36961174	27.5069561	26.7644577	26.91650009	26.91763878	27.06794548	26.85507393	26.96971893	27.28286171	27.11911774	27.26373863	27.15894318	27.2269249	27.08111191				+	fold10_fold1	10	10	10	7.9	7.9	7.9	211.77	0	100.63	3163300000	146	5.168549798	4.68E-05	-0.681154887	-8.515930727	sp|Q9UGU0|TCF20_HUMAN	sp|Q9UGU0|TCF20_HUMAN	5365
26.49481773	26.09707832	26.08033943	26.25587463	26.25628853	26.13661003	25.80825806	25.96254539	25.84251785	25.8249073	25.88788033	25.78089142	25.82488251	26.00206566	26.08537483	26.05198288	25.87979507	25.65069771				+	fold10_fold1	7	7	7	8.7	8.7	8.7	65.711	0	62.487	1214800000	150	3.510079261	0.000997617	-0.369001389	-5.382545462	sp|Q9UGU5|HMGX4_HUMAN	sp|Q9UGU5|HMGX4_HUMAN	5366
23.14817619	23.69220352	21.85958099	22.1282177	21.52085304	22.3530159	22.3808651	24.00502205	21.32728195	22.31991386	22.49245834	19.56712532	22.26394081	21.80853462	22.86599159	21.15542221	20.78675842	20.59174156						1	1	1	3.5	3.5	3.5	41.408	0	6.7066	3819300	3	NaN	NaN	0	NaN	sp|Q9UGV2|NDRG3_HUMAN	sp|Q9UGV2|NDRG3_HUMAN	5367
22.36505318	24.57703972	25.0377903	25.09373856	25.00097084	25.06373405	24.97241783	24.92859077	24.98389816	21.11029816	24.93728256	25.0868721	21.86479187	25.24825668	25.17599869	25.03468895	25.07798004	25.04714203						3	3	3	17.2	17.2	17.2	42.5	0	130.85	534600000	61	0.088316573	0.847692381	-0.186494509	-0.238927245	sp|Q9UH62|ARMX3_HUMAN	sp|Q9UH62|ARMX3_HUMAN	5368
22.64373779	22.44336891	23.3348999	22.27920723	21.82160759	21.90041351	22.63233948	22.6614151	21.99767303	22.83600235	21.97814941	22.33942413	22.96811485	22.25743675	21.60981178	21.71547127	21.33688545	22.4126091						1	1	1	4.4	4.4	4.4	33.3	0	2.5972	60389000	12	NaN	NaN	0	NaN	sp|Q9UH92|MLX_HUMAN	sp|Q9UH92|MLX_HUMAN	5370
22.94532204	22.79278755	22.19226456	21.62522125	21.62381935	23.80867958	21.81218529	22.77898598	21.46260643	23.10751152	22.07467079	21.57043839	22.63172913	21.87971687	22.63510895	21.52383614	22.40680695	21.94399452						1	1	1	9.2	9.2	9.2	19.621	0	3.616	52773000	19	NaN	NaN	0	NaN	sp|Q9UHA3|RLP24_HUMAN	sp|Q9UHA3|RLP24_HUMAN	5372
23.71809769	23.12007141	22.17674255	21.4714222	21.88942146	23.57392311	22.31804848	22.92760468	23.04603386	23.03536797	22.69206619	21.77513885	21.31298065	22.04366684	22.81233406	23.06968307	20.45299339	21.15640068						1	1	1	22.6	22.6	22.6	13.623	0	33.997	34067000	3	NaN	NaN	0	NaN	sp|Q9UHA4|LTOR3_HUMAN	sp|Q9UHA4|LTOR3_HUMAN	5373
30.33212852	30.60355186	30.57434273	30.91070747	30.84565544	30.81145859	29.78734016	29.80125427	30.13626099	30.29296494	30.06394005	30.13246727	30.76935387	30.56138039	30.58163261	30.64675903	30.65974426	30.55352974				+	fold10_fold1	12	12	12	24.5	24.5	24.5	85.225	0	323.31	28110000000	275	3.47308999	0.00107576	-0.643936157	-5.322712581	sp|Q9UHB6|LIMA1_HUMAN	sp|Q9UHB6|LIMA1_HUMAN	5374
27.61273575	27.71384621	27.74213982	27.79736328	27.85257721	27.81384468	27.50309372	27.43013763	27.45473862	27.57924271	27.51194	27.44537544	27.81671524	27.66878128	27.65567398	27.77831268	27.77580261	27.69836235				+	fold10_fold1	11	11	11	14.3	14.3	14.3	127.46	0	185.63	4093700000	205	4.117406983	0.000307671	-0.26799647	-6.420350342	sp|Q9UHB7|AFF4_HUMAN	sp|Q9UHB7|AFF4_HUMAN	5375
22.41719055	21.44467926	22.71750259	22.48703003	22.65792084	22.07959366	22.5039444	22.72601891	22.86658096	22.44664383	21.50886726	22.54751015	21.03101921	22.47677612	20.71181297	22.06444359	20.97640228	19.66889954						3	3	3	10.2	10.2	10.2	70.729	0.0028006	1.8946	12543000	2	NaN	NaN	0	NaN	sp|Q9UHB9|SRP68_HUMAN	sp|Q9UHB9|SRP68_HUMAN	5376
23.10745049	23.01384163	23.14911461	22.96469688	22.46279144	23.18850327	22.1849575	22.71026039	21.61207199	21.97537994	21.68982124	22.85654068	22.58094788	22.9732132	22.00484276	21.64100266	21.13470268	21.11418724						2	2	2	9.6	9.6	9.6	37.489	0	52.231	7493600	3	NaN	NaN	0	NaN	sp|Q9UHD1|CHRD1_HUMAN	sp|Q9UHD1|CHRD1_HUMAN	5377
27.20694733	26.66397285	26.80992699	26.5798893	26.48855019	21.77702713	27.10549545	26.77492523	26.81249809	21.49093628	22.49106026	20.93615913	26.39832687	26.56656837	26.50846863	26.59477043	26.69617462	26.6102047						5	5	5	12.1	12.1	12.1	65.401	0	17.827	1360800000	45	0.547849342	0.349517293	-1.652539889	-1.134025277	sp|Q9UHD8|SEPT9_HUMAN	sp|Q9UHD8|SEPT9_HUMAN	5378
27.85210037	27.50188065	27.44624329	27.41304588	27.54303551	27.62756157	27.00592422	26.97934723	27.02643776	27.09928703	27.03967476	27.00378227	27.43069649	27.41715622	27.57325935	27.28065109	27.35211754	27.51487732				+	fold10_fold1	10	10	10	13.7	13.7	13.7	141.52	0	177.42	2670100000	184	4.917467184	6.93E-05	-0.538235664	-7.975687253	sp|Q9UHF7|TRPS1_HUMAN	sp|Q9UHF7|TRPS1_HUMAN	5379
25.92761803	26.80106926	26.05003166	26.73814964	26.74201202	26.06786156	22.72717667	26.19638634	25.8604126	26.54501152	26.17004967	21.17604828	25.65348816	26.1640377	25.62396812	26.19262886	26.1577301	25.84292412						5	5	5	9.3	9.3	9.3	92.239	0	94.032	1752500000	101	0.934196431	0.165886419	-1.608609517	-1.718997906	sp|Q9UHI6|DDX20_HUMAN	sp|Q9UHI6|DDX20_HUMAN	5380
22.16752243	21.90698814	22.16046906	25.94750786	25.7817688	25.94237137	22.07686424	23.3383255	21.72976303	23.25069046	23.04710007	21.73695755	23.3012867	25.58978081	22.25014496	21.18627739	25.74244881	20.35097313						2	2	2	5.1	5.1	5.1	56.299	0	121	621220000	37	0.852099469	0.194227172	-1.454487801	-1.600491718	sp|Q9UHK0|NUFP1_HUMAN	sp|Q9UHK0|NUFP1_HUMAN	5381
23.21676064	22.2202282	22.83159637	20.93472672	22.17096138	20.96099663	22.72421646	23.02240753	22.25310326	22.21446037	20.41792297	21.89633942	21.08862305	22.13088036	21.34639168	21.77451897	20.98583031	19.83698082						1	1	1	4.6	4.6	4.6	51.156	0	5.0371	9929400	1	NaN	NaN	0	NaN	sp|Q9UHQ1|NARF_HUMAN	sp|Q9UHQ1|NARF_HUMAN	5383
25.28911972	26.4650383	26.31186485	26.22974968	26.18050194	26.24583054	22.65361404	25.95958519	26.07432938	26.07518578	26.04447746	26.01556969	26.2326622	26.18025589	26.06233406	26.16092491	26.14522743	25.89027214						3	3	3	7.6	7.6	7.6	56.882	0	34.719	1304600000	87	0.529107775	0.361129201	-0.649890582	-1.103327103	sp|Q9UHR4|BI2L1_HUMAN	sp|Q9UHR4|BI2L1_HUMAN	5384
22.59820747	26.30255318	26.42444801	26.31016731	26.40317917	26.29710388	25.35228729	25.51722145	25.68394279	22.48505402	25.6444664	25.76908302	26.19571114	26.02787209	26.20465469	25.99343109	26.16750526	26.34433365						4	4	4	3.3	3.3	3.3	239.29	0	35.33	1027100000	70	0.351568842	0.515027419	-0.647267342	-0.794999064	sp|Q9UHV7|MED13_HUMAN	sp|Q9UHV7|MED13_HUMAN	5385
22.11333275	21.64092064	23.39743042	21.90622902	22.49799347	22.43306541	22.37385368	21.21107101	22.91123581	22.51993179	23.03466606	22.88674164	22.03705597	21.73567581	22.70658875	21.82449341	20.68209648	22.92942047						1	1	1	6.5	6.5	6.5	16.648	0.0050851	1.6706	117180000	2	NaN	NaN	0	NaN	sp|Q9UHV9|PFD2_HUMAN	sp|Q9UHV9|PFD2_HUMAN	5386
22.36174774	22.65991211	21.58062172	23.86282921	22.98957062	21.26336098	22.40386581	23.1636467	22.02369499	23.13088989	21.80782127	21.75073624	22.20031166	22.29729271	22.73943138	21.66529274	22.34443092	20.88071823						2	2	2	2.8	2.8	2.8	127.62	0.00020872	2.4527	13959000	5	NaN	NaN	0	NaN	sp|Q9UHW9|S12A6_HUMAN	sp|Q9UHW9|S12A6_HUMAN	5387
23.23219681	24.76293945	24.93791199	25.3997612	25.32268333	24.86542511	24.121315	24.20888329	24.50154495	24.3518486	22.3964119	22.26066208	24.93048668	24.51026535	24.71229935	24.70588112	24.6685524	24.52193069						3	3	3	7.2	7.2	7.2	59.875	0	116.85	376730000	43	1.21409035	0.097067984	-1.113375346	-2.109617145	sp|Q9UHX1|PUF60_HUMAN	sp|Q9UHX1|PUF60_HUMAN	5388
