"Mixture","TechRepMixture","Run","Channel","Protein","Abundance","BioReplicate","Condition"
"1","1_1","1_1_1","8","sp|P38880|MDM31_YEAST",13.7316067270501,"8","raffinose"
"1","1_1","1_1_1","8","sp|P30775|RF1M_YEAST",17.9019268358695,"8","raffinose"
"1","1_1","1_1_1","8","sp|P05150|OTC_YEAST",14.9082600196898,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q12234|RUD3_YEAST",16.0446292687155,"8","raffinose"
"1","1_1","1_1_1","8","sp|P23255|TAF2_YEAST",16.127405890668,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q04372|TAP42_YEAST",17.9707432310799,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q08234|YO075_YEAST",16.9619043464719,"8","raffinose"
"1","1_1","1_1_1","8","sp|P38757|NEM1_YEAST",16.4283343245261,"8","raffinose"
"1","1_1","1_1_1","8","sp|P11655|SEC12_YEAST",15.5051242554499,"8","raffinose"
"1","1_1","1_1_1","8","sp|P38274|HSL7_YEAST",15.1604500258539,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q08108|PLB3_YEAST",13.9380576045175,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q04511|UFO1_YEAST",15.6879316594987,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q03976|RT24_YEAST",15.8507672602265,"8","raffinose"
"1","1_1","1_1_1","8","sp|P14747|PP2B2_YEAST",15.9699279482419,"8","raffinose"
"1","1_1","1_1_1","8","sp|P52960|PIP2_YEAST",12.1097011274526,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q02931|UTP17_YEAST",15.6340514176274,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q01926|MRS2_YEAST",15.5857558605866,"8","raffinose"
"1","1_1","1_1_1","8","sp|P53848|FOL1_YEAST",16.4195891251101,"8","raffinose"
"1","1_1","1_1_1","8","sp|P35181|AP1S1_YEAST",16.7454125265751,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q12267|SMC4_YEAST",15.5421289281864,"8","raffinose"
"1","1_1","1_1_1","8","sp|P08431|GAL7_YEAST",11.316597655236,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q12393|GEP5_YEAST",15.8965909872221,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q12250|RPN5_YEAST",17.7911386755965,"8","raffinose"
"1","1_1","1_1_1","8","sp|P47134|BIR1_YEAST",15.4405579450467,"8","raffinose"
"1","1_1","1_1_1","8","sp|P39731|MTW1_YEAST",15.3128652590078,"8","raffinose"
"1","1_1","1_1_1","8","sp|P16370|RPB3_YEAST",14.5609879554377,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q04924|GLU2B_YEAST",16.8255828752591,"8","raffinose"
"1","1_1","1_1_1","8","sp|P36044|MNN4_YEAST",16.7176675360922,"8","raffinose"
"1","1_1","1_1_1","8","sp|P47147|YMR1_YEAST",16.1336359511622,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q12385|ICT1_YEAST",15.6040057365068,"8","raffinose"
"1","1_1","1_1_1","8","sp|P25337|BUD31_YEAST",16.157854399002,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q07824|TPO1_YEAST",13.4109404610196,"8","raffinose"
"1","1_1","1_1_1","8","sp|P39102|XDJ1_YEAST",16.1997549432021,"8","raffinose"
"1","1_1","1_1_1","8","sp|P53952|YNF0_YEAST",18.498772558992,"8","raffinose"
"1","1_1","1_1_1","8","sp|P31385|DEP1_YEAST",16.184972344988,"8","raffinose"
"1","1_1","1_1_1","8","sp|P25618|CWH43_YEAST",15.7288296423795,"8","raffinose"
"1","1_1","1_1_1","8","sp|P32524|PRP21_YEAST",16.9015317284924,"8","raffinose"
"1","1_1","1_1_1","8","sp|P53851|TEX1_YEAST",16.0839117670716,"8","raffinose"
"1","1_1","1_1_1","8","sp|P11353|HEM6_YEAST",16.8631683903522,"8","raffinose"
"1","1_1","1_1_1","8","sp|P40024|ARB1_YEAST",16.8798680126603,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q02336|ADA2_YEAST",15.9691184604714,"8","raffinose"
"1","1_1","1_1_1","8","sp|P05375|PLMT_YEAST",15.8843308342325,"8","raffinose"
"1","1_1","1_1_1","8","sp|P53227|YG1T_YEAST",15.182703470668,"8","raffinose"
"1","1_1","1_1_1","8","sp|P33200|PDR3_YEAST",15.4521299883742,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q04781|LTN1_YEAST",15.8716302427785,"8","raffinose"
"1","1_1","1_1_1","8","sp|P32660|ATC5_YEAST",15.4579153607601,"8","raffinose"
"1","1_1","1_1_1","8","sp|P32288|GLNA_YEAST",15.466056454475,"8","raffinose"
"1","1_1","1_1_1","8","sp|P42837|FIG4_YEAST",15.497141473413,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q99181|HSH49_YEAST",15.382997695955,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q12457|NSI1_YEAST",15.2942014147428,"8","raffinose"
"1","1_1","1_1_1","8","sp|P43551|ZNF1_YEAST",14.8741458406973,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q12181|NDOR1_YEAST",15.1326451982378,"8","raffinose"
"1","1_1","1_1_1","8","sp|P50875|SPT20_YEAST",14.8975559894221,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q00381|AP2S_YEAST",15.8099945862717,"8","raffinose"
"1","1_1","1_1_1","8","sp|P53745|MNT4_YEAST",15.6576061456063,"8","raffinose"
"1","1_1","1_1_1","8","sp|P38361|PHO89_YEAST",15.2676596272903,"8","raffinose"
"1","1_1","1_1_1","8","sp|P14681|KSS1_YEAST",14.4641264161851,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q12483|SNF8_YEAST",15.9372556616662,"8","raffinose"
"1","1_1","1_1_1","8","sp|P28789|HEM3_YEAST",16.2885548516016,"8","raffinose"
"1","1_1","1_1_1","8","sp|P25648|SRB8_YEAST",15.3922334977033,"8","raffinose"
"1","1_1","1_1_1","8","sp|P33312|RIB7_YEAST",17.3301932589898,"8","raffinose"
"1","1_1","1_1_1","8","sp|P53934|CARME_YEAST",16.6178416158097,"8","raffinose"
"1","1_1","1_1_1","8","sp|P47006|RPA34_YEAST",16.2189039652166,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q06168|SFH1_YEAST",13.5962769467912,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q12055|KAD6_YEAST",16.7608828182276,"8","raffinose"
"1","1_1","1_1_1","8","sp|P33329|PPZ2_YEAST",16.2438667625831,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q3E7B2|COA3_YEAST",18.8190695683004,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q12442|IZH2_YEAST",14.3530951037963,"8","raffinose"
"1","1_1","1_1_1","8","sp|P46961|GPI2_YEAST",15.5641072972818,"8","raffinose"
"1","1_1","1_1_1","8","sp|P38731|ARN1_YEAST",15.2638277656993,"8","raffinose"
"1","1_1","1_1_1","8","sp|P22149|AFT1_YEAST",16.5678863491016,"8","raffinose"
"1","1_1","1_1_1","8","sp|P25302|SWI4_YEAST",14.3016765854758,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q04562|TMN2_YEAST",15.3781238982879,"8","raffinose"
"1","1_1","1_1_1","8","sp|P13134|KEX2_YEAST",14.109486664255,"8","raffinose"
"1","1_1","1_1_1","8","sp|P38071|ETR1_YEAST",16.4052005227465,"8","raffinose"
"1","1_1","1_1_1","8","sp|P24720|MNE1_YEAST",16.4201398442565,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q07651|FMP45_YEAST",18.4018544157162,"8","raffinose"
"1","1_1","1_1_1","8","sp|P40169|YNT4_YEAST",14.9380576045175,"8","raffinose"
"1","1_1","1_1_1","8","sp|P38690|YHJ3_YEAST",17.3620838870236,"8","raffinose"
"1","1_1","1_1_1","8","sp|P53858|BNI4_YEAST",15.4531707042232,"8","raffinose"
"1","1_1","1_1_1","8","sp|P32500|NDC1_YEAST",15.2445142906424,"8","raffinose"
"1","1_1","1_1_1","8","sp|P19807|HNM1_YEAST",13.5672199091492,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q04089|DOT1_YEAST",16.1666197930941,"8","raffinose"
"1","1_1","1_1_1","8","sp|P39013|END3_YEAST",17.7726339953101,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q06508|LOA1_YEAST",15.9015317284924,"8","raffinose"
"1","1_1","1_1_1","8","sp|P53937|SWS2_YEAST",18.6605236289886,"8","raffinose"
"1","1_1","1_1_1","8","sp|P42935|ELP2_YEAST",16.4905986275463,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q12102|CFT2_YEAST",16.2050939409088,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q12367|RKM5_YEAST",14.3398295451069,"8","raffinose"
"1","1_1","1_1_1","8","sp|P02309|H4_YEAST",21.502842223301,"8","raffinose"
"1","1_1","1_1_1","8","sp|P16664|RGP1_YEAST",17.5343957975619,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q06616|YP174_YEAST",17.4657952365457,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q04477|SPC24_YEAST",14.8016959512897,"8","raffinose"
"1","1_1","1_1_1","8","sp|P54785|MOT3_YEAST",16.0043003290091,"8","raffinose"
"1","1_1","1_1_1","8","sp|P25378|RHEB_YEAST",15.8019960549415,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q12020|SRL2_YEAST",15.5198105487628,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q06058|SEI1_YEAST",15.8125267224336,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q12161|PSH1_YEAST",15.236715920082,"8","raffinose"
"1","1_1","1_1_1","8","sp|P06787|CALM_YEAST",18.1707183613078,"8","raffinose"
"1","1_1","1_1_1","8","sp|P52286|SKP1_YEAST",13.979186493419,"8","raffinose"
"1","1_1","1_1_1","8","sp|P39678|MBP1_YEAST",16.6529771553326,"8","raffinose"
"1","1_1","1_1_1","8","sp|P40036|GIP2_YEAST",16.9736815142482,"8","raffinose"
"1","1_1","1_1_1","8","sp|P40034|JHD1_YEAST",18.8687871876982,"8","raffinose"
"1","1_1","1_1_1","8","sp|P40161|RT106_YEAST",14.983860511418,"8","raffinose"
"1","1_1","1_1_1","8","sp|P53959|COG6_YEAST",15.8307724313616,"8","raffinose"
"1","1_1","1_1_1","8","sp|P38131|KTR4_YEAST",15.4165980461025,"8","raffinose"
"1","1_1","1_1_1","8","sp|P35178|RRP1_YEAST",17.3620838870236,"8","raffinose"
"1","1_1","1_1_1","8","sp|P53010|PAN2_YEAST",15.5672199091492,"8","raffinose"
"1","1_1","1_1_1","8","sp|P40553|DOT5_YEAST",18.9567853237821,"8","raffinose"
"1","1_1","1_1_1","8","sp|P00358|G3P2_YEAST",14.2143281160319,"8","raffinose"
"1","1_1","1_1_1","8","sp|P00359|G3P3_YEAST",16.114380377158,"8","raffinose"
"1","1_1","1_1_1","8","sp|P40535|ACA2_YEAST",14.6035216191863,"8","raffinose"
"1","1_1","1_1_1","8","sp|P40080|VFA1_YEAST",15.5888221636344,"8","raffinose"
"1","1_1","1_1_1","8","sp|P50087|MIC26_YEAST",16.0579670682527,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q12458|YPR1_YEAST",15.7288296423795,"8","raffinose"
"1","1_1","1_1_1","8","sp|P32905|RSSA1_YEAST",14.3674503967734,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q08932|RSA1_YEAST",14.5266444391075,"8","raffinose"
"1","1_1","1_1_1","8","sp|P25554|SGF29_YEAST",16.8385219309666,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q08911|FDH1_YEAST",16.8247393171797,"8","raffinose"
"1","1_1","1_1_1","8","sp|P38142|YB91_YEAST",16.7035923508805,"8","raffinose"
"1","1_1","1_1_1","8","sp|P40060|IES5_YEAST",18.4062064402559,"8","raffinose"
"1","1_1","1_1_1","8","sp|P46957|DPOD2_YEAST",16.2331869441962,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q06170|YL326_YEAST",18.5508032617522,"8","raffinose"
"1","1_1","1_1_1","8","sp|P53721|RCF2_YEAST",20.3530951037963,"8","raffinose"
"1","1_1","1_1_1","8","sp|P32854|PEP12_YEAST",13.7536330333801,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q04623|ECM18_YEAST",15.5394423291926,"8","raffinose"
"1","1_1","1_1_1","8","sp|P53844|PDR17_YEAST",16.8308909996733,"8","raffinose"
"1","1_1","1_1_1","8","sp|P33308|MED9_YEAST",16.2255120225461,"8","raffinose"
"1","1_1","1_1_1","8","sp|P47095|MTNB_YEAST",17.2470790229129,"8","raffinose"
"1","1_1","1_1_1","8","sp|P40342|SWM2_YEAST",15.2848066588786,"8","raffinose"
"1","1_1","1_1_1","8","sp|P32464|HYM1_YEAST",15.6251182928574,"8","raffinose"
"1","1_1","1_1_1","8","sp|P08067|UCRI_YEAST",18.0194490706166,"8","raffinose"
"1","1_1","1_1_1","8","sp|P48363|PFD3_YEAST",14.2010920103513,"8","raffinose"
"1","1_1","1_1_1","8","sp|P35735|SFK1_YEAST",15.0051680743978,"8","raffinose"
"1","1_1","1_1_1","8","sp|P23776|EXG1_YEAST",15.8448564317599,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q04659|CSM3_YEAST",16.4280093017009,"8","raffinose"
"1","1_1","1_1_1","8","sp|P53920|NM111_YEAST",15.2905820902143,"8","raffinose"
"1","1_1","1_1_1","8","sp|P46956|PHO86_YEAST",17.2608828182276,"8","raffinose"
"1","1_1","1_1_1","8","sp|P40085|TAPT1_YEAST",13.6750231986837,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q05676|SOM1_YEAST",15.5714958405816,"8","raffinose"
"1","1_1","1_1_1","8","sp|P07236|SYTM_YEAST",15.184972344988,"8","raffinose"
"1","1_1","1_1_1","8","sp|P20433|RPB4_YEAST",16.9158535003945,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q06089|YP098_YEAST",18.5508032617522,"8","raffinose"
"1","1_1","1_1_1","8","sp|P21268|FAR1_YEAST",14.3887190135271,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q06169|PEX30_YEAST",16.0289110349686,"8","raffinose"
"1","1_1","1_1_1","8","sp|P48234|NOL10_YEAST",15.184972344988,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q06109|RRG8_YEAST",17.0699921331738,"8","raffinose"
"1","1_1","1_1_1","8","sp|P21339|MSB1_YEAST",14.1015563368004,"8","raffinose"
"1","1_1","1_1_1","8","sp|P38439|LEO1_YEAST",16.4523903081341,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q04969|SPC2_YEAST",18.8203091241097,"8","raffinose"
"1","1_1","1_1_1","8","sp|P34247|UTP11_YEAST",15.8564438389638,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q12185|YD018_YEAST",14.5024242615786,"8","raffinose"
"1","1_1","1_1_1","8","sp|P15938|PRP16_YEAST",16.2866677420574,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q08278|MED7_YEAST",16.9606431642844,"8","raffinose"
"1","1_1","1_1_1","8","sp|P31755|OCH1_YEAST",16.3674503967734,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q12038|SRO7_YEAST",15.6161295096301,"8","raffinose"
"1","1_1","1_1_1","8","sp|P10507|MPPB_YEAST",18.3026300368134,"8","raffinose"
"1","1_1","1_1_1","8","sp|P43601|ATG18_YEAST",16.2561333739093,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q08580|PEX27_YEAST",16.3035635179465,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q03944|VPS64_YEAST",14.578535761433,"8","raffinose"
"1","1_1","1_1_1","8","sp|P53898|NSG2_YEAST",17.8766570598534,"8","raffinose"
"1","1_1","1_1_1","8","sp|P43615|IRC6_YEAST",14.5547153287781,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q08979|KEL3_YEAST",16.8258170219853,"8","raffinose"
"1","1_1","1_1_1","8","sp|P41734|IAH1_YEAST",16.2775943189963,"8","raffinose"
"1","1_1","1_1_1","8","sp|P02407|RS17A_YEAST;sp|P14127|RS17B_YEAST",16.9481308910734,"8","raffinose"
"1","1_1","1_1_1","8","sp|P46673|NUP85_YEAST",15.570325820017,"8","raffinose"
"1","1_1","1_1_1","8","sp|P21734|UBC1_YEAST",16.6220055954696,"8","raffinose"
"1","1_1","1_1_1","8","sp|P32906|MNS1_YEAST",15.8462300261018,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q03375|CWC21_YEAST",14.9828292781896,"8","raffinose"
"1","1_1","1_1_1","8","sp|P00044|CYC1_YEAST",20.402604599306,"8","raffinose"
"1","1_1","1_1_1","8","sp|P00045|CYC7_YEAST",18.9978509739927,"8","raffinose"
"1","1_1","1_1_1","8","sp|P38204|RRN10_YEAST",12.9621744568908,"8","raffinose"
"1","1_1","1_1_1","8","sp|P53966|KTR5_YEAST",15.7618069648258,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q08622|GEP3_YEAST",14.6379257093266,"8","raffinose"
"1","1_1","1_1_1","8","sp|P53949|OCA2_YEAST",15.6429295689738,"8","raffinose"
"1","1_1","1_1_1","8","sp|P14306|CPYI_YEAST",16.8679430126219,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q3E762|YB230_YEAST",15.8099012530268,"8","raffinose"
"1","1_1","1_1_1","8","sp|P28777|AROC_YEAST",15.8271618927165,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q12212|SIA1_YEAST",15.2421993919954,"8","raffinose"
"1","1_1","1_1_1","8","sp|P40217|EIF3I_YEAST",15.2313399071763,"8","raffinose"
"1","1_1","1_1_1","8","sp|P53890|BNI5_YEAST",16.0557526471872,"8","raffinose"
"1","1_1","1_1_1","8","sp|P51533|PDR10_YEAST",14.4233372028842,"8","raffinose"
"1","1_1","1_1_1","8","sp|P53253|NNF2_YEAST",16.0992716757666,"8","raffinose"
"1","1_1","1_1_1","8","sp|P32341|VPH2_YEAST",16.3710170117936,"8","raffinose"
"1","1_1","1_1_1","8","sp|P13856|RSR1_YEAST",17.8577154961999,"8","raffinose"
"1","1_1","1_1_1","8","sp|P36027|MID2_YEAST",14.6699100424002,"8","raffinose"
"1","1_1","1_1_1","8","sp|P01119|RAS1_YEAST",16.2923216815245,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q06205|FKBP4_YEAST",17.1291990918695,"8","raffinose"
"1","1_1","1_1_1","8","sp|P53101|STR3_YEAST",13.7506294039221,"8","raffinose"
"1","1_1","1_1_1","8","sp|P32569|MED17_YEAST",15.4709586337154,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q02256|PVH1_YEAST",16.3085417665177,"8","raffinose"
"1","1_1","1_1_1","8","sp|P38314|SDS24_YEAST",15.7699348457092,"8","raffinose"
"1","1_1","1_1_1","8","sp|P53172|SDS23_YEAST",14.7383827853281,"8","raffinose"
"1","1_1","1_1_1","8","sp|P13663|DHAS_YEAST",16.9736815142482,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q12674|ATC8_YEAST",17.031211035124,"8","raffinose"
"1","1_1","1_1_1","8","sp|P38254|TTL_YEAST",13.9571664274652,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q07457|BRE1_YEAST",15.4800330249717,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q05031|DFG5_YEAST",17.031167008909,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q12032|AIM41_YEAST",17.4209292282272,"8","raffinose"
"1","1_1","1_1_1","8","sp|P47041|BIT61_YEAST",14.1815949445434,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q00245|RHO3_YEAST",15.8950208976453,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q03764|EKI1_YEAST",15.2182520469432,"8","raffinose"
"1","1_1","1_1_1","8","sp|P35723|YET1_YEAST",17.3418982090354,"8","raffinose"
"1","1_1","1_1_1","8","sp|P38962|TVP23_YEAST",15.8538971568535,"8","raffinose"
"1","1_1","1_1_1","8","sp|P15179|SYDM_YEAST",15.9039957684439,"8","raffinose"
"1","1_1","1_1_1","8","sp|P46669|RPA43_YEAST",15.6705427289429,"8","raffinose"
"1","1_1","1_1_1","8","sp|P38287|CSH1_YEAST",16.7726339953101,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q96VH5|MIC10_YEAST",17.2960774821733,"8","raffinose"
"1","1_1","1_1_1","8","sp|P08593|MSS18_YEAST",15.8509730271267,"8","raffinose"
"1","1_1","1_1_1","8","sp|P41910|MAF1_YEAST",15.985522808789,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q08229|NBA1_YEAST",15.062594836512,"8","raffinose"
"1","1_1","1_1_1","8","sp|P21691|SIR1_YEAST",15.3658930217377,"8","raffinose"
"1","1_1","1_1_1","8","sp|P32351|IMPX_YEAST",14.8220689003138,"8","raffinose"
"1","1_1","1_1_1","8","sp|P23833|SCO1_YEAST",19.5972210470801,"8","raffinose"
"1","1_1","1_1_1","8","sp|P07271|PIF1_YEAST",15.3091517562087,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q02883|FMP30_YEAST",16.7726339953101,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q02159|UBC7_YEAST",18.8352980300923,"8","raffinose"
"1","1_1","1_1_1","8","sp|P40029|MSRA_YEAST",17.4670354207053,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q02685|RMI1_YEAST",15.7037920042226,"8","raffinose"
"1","1_1","1_1_1","8","sp|P39734|HPH2_YEAST",15.6542552447262,"8","raffinose"
"1","1_1","1_1_1","8","sp|P11433|CDC24_YEAST",15.8203745842563,"8","raffinose"
"1","1_1","1_1_1","8","sp|P25296|CANB_YEAST",14.9666267567143,"8","raffinose"
"1","1_1","1_1_1","8","sp|P33304|AFR1_YEAST",16.260460029789,"8","raffinose"
"1","1_1","1_1_1","8","sp|P40486|SHQ1_YEAST",16.136274370143,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q08954|YP199_YEAST",18.1838950919352,"8","raffinose"
"1","1_1","1_1_1","8","sp|P32833|ORC2_YEAST",16.0130196621987,"8","raffinose"
"1","1_1","1_1_1","8","sp|P47161|VPS70_YEAST",16.4572007103723,"8","raffinose"
"1","1_1","1_1_1","8","sp|P14904|AMPL_YEAST",17.082810913115,"8","raffinose"
"1","1_1","1_1_1","8","sp|P40505|SDS3_YEAST",12.2372599731612,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q08816|YO352_YEAST",15.2170335542203,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q12287|COX17_YEAST",17.6278334312002,"8","raffinose"
"1","1_1","1_1_1","8","sp|P24482|DPB2_YEAST",14.5014265875923,"8","raffinose"
"1","1_1","1_1_1","8","sp|P32767|KA122_YEAST",15.420045347721,"8","raffinose"
"1","1_1","1_1_1","8","sp|P08638|LEUR_YEAST",13.8791639154639,"8","raffinose"
"1","1_1","1_1_1","8","sp|P33775|PMT1_YEAST",17.9207573618573,"8","raffinose"
"1","1_1","1_1_1","8","sp|P46945|YGS6_YEAST",18.8288285347627,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q03429|MZM1_YEAST",15.4829271957707,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q12221|PUF2_YEAST",16.5085205355435,"8","raffinose"
"1","1_1","1_1_1","8","sp|P38783|FYV4_YEAST",12.7827284321845,"8","raffinose"
"1","1_1","1_1_1","8","sp|P38813|BIG1_YEAST",16.1336115045048,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q99248|YO019_YEAST",14.5294178764368,"8","raffinose"
"1","1_1","1_1_1","8","sp|P53394|SULX_YEAST",14.5609879554377,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q12404|MPD1_YEAST",16.7381131730953,"8","raffinose"
"1","1_1","1_1_1","8","sp|P53037|PSD2_YEAST",16.2050953246973,"8","raffinose"
"1","1_1","1_1_1","8","sp|P53270|YG32_YEAST",15.695080851025,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q05947|UCC1_YEAST",17.844948200126,"8","raffinose"
"1","1_1","1_1_1","8","sp|P07347|ARD1_YEAST",15.1186298501593,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q3E784|SLO1_YEAST",17.5389616491077,"8","raffinose"
"1","1_1","1_1_1","8","sp|P43122|QRI7_YEAST",17.290862279583,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q12522|IF6_YEAST",16.8385219309666,"8","raffinose"
"1","1_1","1_1_1","8","sp|P47156|JHD2_YEAST",16.9853633192958,"8","raffinose"
"1","1_1","1_1_1","8","sp|P40357|SEC9_YEAST",14.8445325842454,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q03530|RCE1_YEAST",14.5979821629199,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q12368|SNU23_YEAST",18.9225509628677,"8","raffinose"
"1","1_1","1_1_1","8","sp|P41818|GLC8_YEAST",15.8866584520108,"8","raffinose"
"1","1_1","1_1_1","8","sp|P40362|UTP18_YEAST",14.8072709969821,"8","raffinose"
"1","1_1","1_1_1","8","sp|P10080|SSBP1_YEAST",16.5744922257034,"8","raffinose"
"1","1_1","1_1_1","8","sp|P40454|PTPA1_YEAST",15.7598574484452,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q99288|DET1_YEAST",16.7454125265751,"8","raffinose"
"1","1_1","1_1_1","8","sp|P26449|BUB3_YEAST",13.0313465422175,"8","raffinose"
"1","1_1","1_1_1","8","sp|P53165|SGF73_YEAST",14.4930387312169,"8","raffinose"
"1","1_1","1_1_1","8","sp|P43571|BST1_YEAST",14.2866677420574,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q03935|YAP6_YEAST",15.2860792482176,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q02821|IMA1_YEAST",16.107144604242,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q04216|DLT1_YEAST",12.3025919555861,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q12040|YO283_YEAST",16.3584950915389,"8","raffinose"
"1","1_1","1_1_1","8","sp|P32799|COX13_YEAST",19.5429196626764,"8","raffinose"
"1","1_1","1_1_1","8","sp|P38713|OSH3_YEAST",17.3620838870236,"8","raffinose"
"1","1_1","1_1_1","8","sp|P53885|MDG1_YEAST",18.6532188283654,"8","raffinose"
"1","1_1","1_1_1","8","sp|P40007|NOP16_YEAST",16.8513459713242,"8","raffinose"
"1","1_1","1_1_1","8","sp|P53060|RMR1_YEAST",15.8615237563282,"8","raffinose"
"1","1_1","1_1_1","8","sp|P38013|AHP1_YEAST",17.8891480040365,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q03776|PRP42_YEAST",17.0513118694218,"8","raffinose"
"1","1_1","1_1_1","8","sp|P53729|YN8H_YEAST",15.6036235656261,"8","raffinose"
"1","1_1","1_1_1","8","sp|O13539|THP2_YEAST",16.8804108281878,"8","raffinose"
"1","1_1","1_1_1","8","sp|P46959|TRM61_YEAST",15.2904394959466,"8","raffinose"
"1","1_1","1_1_1","8","sp|P19541|RDS2_YEAST",14.7338973129854,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q03674|PLB2_YEAST",19.7511149082112,"8","raffinose"
"1","1_1","1_1_1","8","sp|P52920|NBP35_YEAST",16.3512906069496,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q05854|YL278_YEAST",15.2152674418578,"8","raffinose"
"1","1_1","1_1_1","8","sp|Q03322|TLG1_YEAST",14.4685654918583,"8","raffinose"
"1","1_1","1_1_1","8","sp|P39998|EDC3_YEAST",16.0266515277865,"8","raffinose"
"1","1_1","1_1_1","8","sp|P39945|AST2_YEAST",16.5769756086101,"8","raffinose"
